Weapon1,Weapon2,Material1,Material2,Hypothesis,Total Cells,Matching Cells,Type1,Type2
20687884b3,f7d102c093,Nickel,Nickel,0,30,1,2031,85b3
f7d102c093,20687884b3,Nickel,Nickel,0,26,1,85b3,2031
20687884b3,b183ad90fd,Nickel,Brass,0,30,1,2031,85b3
b183ad90fd,20687884b3,Brass,Nickel,0,18,1,85b3,2031
20687884b3,7b5563a5da,Nickel,Brass,0,30,1,2031,85b3
7b5563a5da,20687884b3,Brass,Nickel,0,21,0,85b3,2031
20687884b3,bf39a74355,Nickel,Nickel,0,30,1,2031,85b3
bf39a74355,20687884b3,Nickel,Nickel,0,32,1,85b3,2031
20687884b3,96682fe629,Nickel,Nickel,0,30,1,2031,85b3
96682fe629,20687884b3,Nickel,Nickel,0,30,1,85b3,2031
20687884b3,63e2a29286,Nickel,Nickel,0,30,1,2031,85b3
63e2a29286,20687884b3,Nickel,Nickel,0,25,0,85b3,2031
20687884b3,4604a209c8,Nickel,Nickel,0,30,1,2031,85b3
4604a209c8,20687884b3,Nickel,Nickel,0,26,1,85b3,2031
934c7e7ee4,0dd2c0579c,Nickel,Nickel,0,27,1,2031,2031
0dd2c0579c,934c7e7ee4,Nickel,Nickel,0,24,1,2031,2031
934c7e7ee4,dc7048e78d,Nickel,Brass,0,27,1,2031,2031
dc7048e78d,934c7e7ee4,Brass,Nickel,0,29,1,2031,2031
934c7e7ee4,85f0782ccf,Nickel,Nickel,0,27,1,2031,2031
85f0782ccf,934c7e7ee4,Nickel,Nickel,0,31,1,2031,2031
934c7e7ee4,cf64a06a77,Nickel,Nickel,0,27,1,2031,2031
cf64a06a77,934c7e7ee4,Nickel,Nickel,0,31,1,2031,2031
934c7e7ee4,55fd02a3a3,Nickel,Nickel,0,27,0,2031,2031
55fd02a3a3,934c7e7ee4,Nickel,Nickel,0,30,2,2031,2031
934c7e7ee4,013b07f331,Nickel,Nickel,0,27,2,2031,2031
013b07f331,934c7e7ee4,Nickel,Nickel,0,30,1,2031,2031
934c7e7ee4,a987dc8828,Nickel,Nickel,0,27,1,2031,2031
a987dc8828,934c7e7ee4,Nickel,Nickel,0,22,1,2031,2031
934c7e7ee4,39199f2515,Nickel,Nickel,0,27,2,2031,85b3
39199f2515,934c7e7ee4,Nickel,Nickel,0,24,1,85b3,2031
934c7e7ee4,ea52448b24,Nickel,Brass,0,27,0,2031,85b3
ea52448b24,934c7e7ee4,Brass,Nickel,0,20,1,85b3,2031
934c7e7ee4,e276fdcf6d,Nickel,Brass,0,27,1,2031,85b3
e276fdcf6d,934c7e7ee4,Brass,Nickel,0,16,2,85b3,2031
934c7e7ee4,674b436f3a,Nickel,Nickel,0,27,1,2031,85b3
674b436f3a,934c7e7ee4,Nickel,Nickel,0,21,1,85b3,2031
934c7e7ee4,1a77ba21c8,Nickel,Brass,0,27,1,2031,85b3
1a77ba21c8,934c7e7ee4,Brass,Nickel,0,19,1,85b3,2031
934c7e7ee4,f32a57a32f,Nickel,Nickel,0,27,1,2031,85b3
f32a57a32f,934c7e7ee4,Nickel,Nickel,0,15,1,85b3,2031
934c7e7ee4,1dcecfe7ef,Nickel,Nickel,0,27,1,2031,85b3
1dcecfe7ef,934c7e7ee4,Nickel,Nickel,0,18,0,85b3,2031
934c7e7ee4,e1d10c4c9a,Nickel,Brass,0,27,2,2031,85b3
e1d10c4c9a,934c7e7ee4,Brass,Nickel,0,21,2,85b3,2031
934c7e7ee4,5d578deaca,Nickel,Nickel,0,27,2,2031,85b3
5d578deaca,934c7e7ee4,Nickel,Nickel,0,23,1,85b3,2031
934c7e7ee4,bd9ba9bfd9,Nickel,Nickel,0,27,1,2031,85b3
bd9ba9bfd9,934c7e7ee4,Nickel,Nickel,0,30,1,85b3,2031
934c7e7ee4,969de41074,Nickel,Nickel,0,27,1,2031,85b3
969de41074,934c7e7ee4,Nickel,Nickel,0,18,0,85b3,2031
934c7e7ee4,f8a165aa6d,Nickel,Nickel,0,27,1,2031,85b3
f8a165aa6d,934c7e7ee4,Nickel,Nickel,0,25,1,85b3,2031
934c7e7ee4,58690e69c3,Nickel,Brass,0,27,2,2031,85b3
58690e69c3,934c7e7ee4,Brass,Nickel,0,22,0,85b3,2031
934c7e7ee4,419d3b7b8b,Nickel,Brass,0,27,1,2031,85b3
419d3b7b8b,934c7e7ee4,Brass,Nickel,0,18,1,85b3,2031
934c7e7ee4,24f6dbda7e,Nickel,Nickel,0,27,1,2031,85b3
24f6dbda7e,934c7e7ee4,Nickel,Nickel,0,26,1,85b3,2031
934c7e7ee4,e67eb5a673,Nickel,Nickel,0,27,1,2031,85b3
e67eb5a673,934c7e7ee4,Nickel,Nickel,0,25,1,85b3,2031
934c7e7ee4,61668d1fb7,Nickel,Brass,0,27,1,2031,85b3
61668d1fb7,934c7e7ee4,Brass,Nickel,0,20,2,85b3,2031
934c7e7ee4,5f8cdc8a2c,Nickel,Brass,0,27,1,2031,85b3
5f8cdc8a2c,934c7e7ee4,Brass,Nickel,0,22,1,85b3,2031
934c7e7ee4,328b732c85,Nickel,Brass,0,27,1,2031,85b3
328b732c85,934c7e7ee4,Brass,Nickel,0,18,0,85b3,2031
934c7e7ee4,a98af1afc1,Nickel,Nickel,0,27,1,2031,85b3
a98af1afc1,934c7e7ee4,Nickel,Nickel,0,30,2,85b3,2031
934c7e7ee4,bbc3c2b96b,Nickel,Nickel,0,27,2,2031,85b3
bbc3c2b96b,934c7e7ee4,Nickel,Nickel,0,26,2,85b3,2031
934c7e7ee4,d6a27920cc,Nickel,Nickel,0,27,1,2031,85b3
d6a27920cc,934c7e7ee4,Nickel,Nickel,0,28,1,85b3,2031
934c7e7ee4,8c30b73ef2,Nickel,Brass,0,27,1,2031,85b3
8c30b73ef2,934c7e7ee4,Brass,Nickel,0,16,1,85b3,2031
934c7e7ee4,c28d051c91,Nickel,Nickel,0,27,2,2031,85b3
c28d051c91,934c7e7ee4,Nickel,Nickel,0,19,1,85b3,2031
934c7e7ee4,1a06517ab5,Nickel,Brass,0,27,2,2031,85b3
1a06517ab5,934c7e7ee4,Brass,Nickel,0,22,1,85b3,2031
934c7e7ee4,d632324bc2,Nickel,Brass,0,27,1,2031,85b3
d632324bc2,934c7e7ee4,Brass,Nickel,0,19,1,85b3,2031
934c7e7ee4,0ae9089aac,Nickel,Nickel,0,27,1,2031,85b3
0ae9089aac,934c7e7ee4,Nickel,Nickel,0,37,1,85b3,2031
934c7e7ee4,c8cf7b0a72,Nickel,Nickel,0,27,2,2031,85b3
c8cf7b0a72,934c7e7ee4,Nickel,Nickel,0,23,1,85b3,2031
934c7e7ee4,3cb96b1795,Nickel,Brass,0,27,1,2031,85b3
3cb96b1795,934c7e7ee4,Brass,Nickel,0,22,1,85b3,2031
934c7e7ee4,5124e63bf7,Nickel,Nickel,0,27,1,2031,85b3
5124e63bf7,934c7e7ee4,Nickel,Nickel,0,29,1,85b3,2031
934c7e7ee4,738f1f49ca,Nickel,Nickel,0,27,1,2031,85b3
738f1f49ca,934c7e7ee4,Nickel,Nickel,0,20,0,85b3,2031
934c7e7ee4,f7d102c093,Nickel,Nickel,0,27,0,2031,85b3
f7d102c093,934c7e7ee4,Nickel,Nickel,0,26,1,85b3,2031
934c7e7ee4,b183ad90fd,Nickel,Brass,0,27,1,2031,85b3
b183ad90fd,934c7e7ee4,Brass,Nickel,0,18,0,85b3,2031
934c7e7ee4,7b5563a5da,Nickel,Brass,0,27,1,2031,85b3
7b5563a5da,934c7e7ee4,Brass,Nickel,0,21,0,85b3,2031
934c7e7ee4,bf39a74355,Nickel,Nickel,0,27,1,2031,85b3
bf39a74355,934c7e7ee4,Nickel,Nickel,0,32,1,85b3,2031
934c7e7ee4,96682fe629,Nickel,Nickel,0,27,2,2031,85b3
96682fe629,934c7e7ee4,Nickel,Nickel,0,30,0,85b3,2031
934c7e7ee4,63e2a29286,Nickel,Nickel,0,27,2,2031,85b3
63e2a29286,934c7e7ee4,Nickel,Nickel,0,25,2,85b3,2031
934c7e7ee4,4604a209c8,Nickel,Nickel,0,27,1,2031,85b3
4604a209c8,934c7e7ee4,Nickel,Nickel,0,26,0,85b3,2031
0dd2c0579c,dc7048e78d,Nickel,Brass,0,24,1,2031,2031
dc7048e78d,0dd2c0579c,Brass,Nickel,0,29,1,2031,2031
0dd2c0579c,85f0782ccf,Nickel,Nickel,0,24,1,2031,2031
85f0782ccf,0dd2c0579c,Nickel,Nickel,0,31,0,2031,2031
0dd2c0579c,cf64a06a77,Nickel,Nickel,0,24,1,2031,2031
cf64a06a77,0dd2c0579c,Nickel,Nickel,0,31,1,2031,2031
0dd2c0579c,55fd02a3a3,Nickel,Nickel,0,24,1,2031,2031
55fd02a3a3,0dd2c0579c,Nickel,Nickel,0,30,1,2031,2031
0dd2c0579c,013b07f331,Nickel,Nickel,0,24,1,2031,2031
013b07f331,0dd2c0579c,Nickel,Nickel,0,30,1,2031,2031
0dd2c0579c,a987dc8828,Nickel,Nickel,0,24,0,2031,2031
a987dc8828,0dd2c0579c,Nickel,Nickel,0,22,1,2031,2031
0dd2c0579c,39199f2515,Nickel,Nickel,0,24,0,2031,85b3
39199f2515,0dd2c0579c,Nickel,Nickel,0,24,1,85b3,2031
0dd2c0579c,ea52448b24,Nickel,Brass,0,24,0,2031,85b3
ea52448b24,0dd2c0579c,Brass,Nickel,0,20,1,85b3,2031
0dd2c0579c,e276fdcf6d,Nickel,Brass,0,24,1,2031,85b3
e276fdcf6d,0dd2c0579c,Brass,Nickel,0,16,1,85b3,2031
0dd2c0579c,674b436f3a,Nickel,Nickel,0,24,0,2031,85b3
674b436f3a,0dd2c0579c,Nickel,Nickel,0,21,1,85b3,2031
0dd2c0579c,1a77ba21c8,Nickel,Brass,0,24,2,2031,85b3
1a77ba21c8,0dd2c0579c,Brass,Nickel,0,19,1,85b3,2031
0dd2c0579c,f32a57a32f,Nickel,Nickel,0,24,1,2031,85b3
f32a57a32f,0dd2c0579c,Nickel,Nickel,0,15,0,85b3,2031
0dd2c0579c,1dcecfe7ef,Nickel,Nickel,0,24,1,2031,85b3
1dcecfe7ef,0dd2c0579c,Nickel,Nickel,0,18,1,85b3,2031
0dd2c0579c,e1d10c4c9a,Nickel,Brass,0,24,1,2031,85b3
e1d10c4c9a,0dd2c0579c,Brass,Nickel,0,21,2,85b3,2031
0dd2c0579c,5d578deaca,Nickel,Nickel,0,24,1,2031,85b3
5d578deaca,0dd2c0579c,Nickel,Nickel,0,23,1,85b3,2031
0dd2c0579c,bd9ba9bfd9,Nickel,Nickel,0,24,2,2031,85b3
bd9ba9bfd9,0dd2c0579c,Nickel,Nickel,0,30,1,85b3,2031
0dd2c0579c,969de41074,Nickel,Nickel,0,24,1,2031,85b3
969de41074,0dd2c0579c,Nickel,Nickel,0,18,1,85b3,2031
0dd2c0579c,f8a165aa6d,Nickel,Nickel,0,24,1,2031,85b3
f8a165aa6d,0dd2c0579c,Nickel,Nickel,0,25,2,85b3,2031
0dd2c0579c,58690e69c3,Nickel,Brass,0,24,1,2031,85b3
58690e69c3,0dd2c0579c,Brass,Nickel,0,22,0,85b3,2031
0dd2c0579c,419d3b7b8b,Nickel,Brass,0,24,0,2031,85b3
419d3b7b8b,0dd2c0579c,Brass,Nickel,0,18,0,85b3,2031
0dd2c0579c,24f6dbda7e,Nickel,Nickel,0,24,1,2031,85b3
24f6dbda7e,0dd2c0579c,Nickel,Nickel,0,26,2,85b3,2031
0dd2c0579c,e67eb5a673,Nickel,Nickel,0,24,1,2031,85b3
e67eb5a673,0dd2c0579c,Nickel,Nickel,0,25,2,85b3,2031
0dd2c0579c,61668d1fb7,Nickel,Brass,0,24,1,2031,85b3
61668d1fb7,0dd2c0579c,Brass,Nickel,0,20,1,85b3,2031
0dd2c0579c,5f8cdc8a2c,Nickel,Brass,0,24,1,2031,85b3
5f8cdc8a2c,0dd2c0579c,Brass,Nickel,0,22,1,85b3,2031
0dd2c0579c,328b732c85,Nickel,Brass,0,24,2,2031,85b3
328b732c85,0dd2c0579c,Brass,Nickel,0,18,0,85b3,2031
0dd2c0579c,a98af1afc1,Nickel,Nickel,0,24,0,2031,85b3
a98af1afc1,0dd2c0579c,Nickel,Nickel,0,30,2,85b3,2031
0dd2c0579c,bbc3c2b96b,Nickel,Nickel,0,24,1,2031,85b3
bbc3c2b96b,0dd2c0579c,Nickel,Nickel,0,26,1,85b3,2031
0dd2c0579c,d6a27920cc,Nickel,Nickel,0,24,1,2031,85b3
d6a27920cc,0dd2c0579c,Nickel,Nickel,0,28,1,85b3,2031
0dd2c0579c,8c30b73ef2,Nickel,Brass,0,24,1,2031,85b3
8c30b73ef2,0dd2c0579c,Brass,Nickel,0,16,1,85b3,2031
0dd2c0579c,c28d051c91,Nickel,Nickel,0,24,0,2031,85b3
c28d051c91,0dd2c0579c,Nickel,Nickel,0,19,1,85b3,2031
0dd2c0579c,1a06517ab5,Nickel,Brass,0,24,2,2031,85b3
1a06517ab5,0dd2c0579c,Brass,Nickel,0,22,1,85b3,2031
0dd2c0579c,d632324bc2,Nickel,Brass,0,24,1,2031,85b3
d632324bc2,0dd2c0579c,Brass,Nickel,0,19,0,85b3,2031
0dd2c0579c,0ae9089aac,Nickel,Nickel,0,24,1,2031,85b3
0ae9089aac,0dd2c0579c,Nickel,Nickel,0,37,1,85b3,2031
0dd2c0579c,c8cf7b0a72,Nickel,Nickel,0,24,0,2031,85b3
c8cf7b0a72,0dd2c0579c,Nickel,Nickel,0,23,0,85b3,2031
0dd2c0579c,3cb96b1795,Nickel,Brass,0,24,2,2031,85b3
3cb96b1795,0dd2c0579c,Brass,Nickel,0,22,1,85b3,2031
0dd2c0579c,5124e63bf7,Nickel,Nickel,0,24,1,2031,85b3
5124e63bf7,0dd2c0579c,Nickel,Nickel,0,29,1,85b3,2031
0dd2c0579c,738f1f49ca,Nickel,Nickel,0,24,1,2031,85b3
738f1f49ca,0dd2c0579c,Nickel,Nickel,0,20,1,85b3,2031
0dd2c0579c,f7d102c093,Nickel,Nickel,0,24,2,2031,85b3
f7d102c093,0dd2c0579c,Nickel,Nickel,0,26,1,85b3,2031
0dd2c0579c,b183ad90fd,Nickel,Brass,0,24,1,2031,85b3
b183ad90fd,0dd2c0579c,Brass,Nickel,0,18,1,85b3,2031
0dd2c0579c,7b5563a5da,Nickel,Brass,0,24,1,2031,85b3
7b5563a5da,0dd2c0579c,Brass,Nickel,0,21,0,85b3,2031
0dd2c0579c,bf39a74355,Nickel,Nickel,0,24,0,2031,85b3
bf39a74355,0dd2c0579c,Nickel,Nickel,0,32,1,85b3,2031
0dd2c0579c,96682fe629,Nickel,Nickel,0,24,1,2031,85b3
96682fe629,0dd2c0579c,Nickel,Nickel,0,30,1,85b3,2031
0dd2c0579c,63e2a29286,Nickel,Nickel,0,24,1,2031,85b3
63e2a29286,0dd2c0579c,Nickel,Nickel,0,25,1,85b3,2031
0dd2c0579c,4604a209c8,Nickel,Nickel,0,24,1,2031,85b3
4604a209c8,0dd2c0579c,Nickel,Nickel,0,26,1,85b3,2031
dc7048e78d,85f0782ccf,Brass,Nickel,0,29,1,2031,2031
85f0782ccf,dc7048e78d,Nickel,Brass,0,31,1,2031,2031
dc7048e78d,cf64a06a77,Brass,Nickel,0,29,1,2031,2031
cf64a06a77,dc7048e78d,Nickel,Brass,0,31,1,2031,2031
dc7048e78d,55fd02a3a3,Brass,Nickel,0,29,1,2031,2031
55fd02a3a3,dc7048e78d,Nickel,Brass,0,30,2,2031,2031
dc7048e78d,013b07f331,Brass,Nickel,0,29,1,2031,2031
013b07f331,dc7048e78d,Nickel,Brass,0,30,1,2031,2031
dc7048e78d,a987dc8828,Brass,Nickel,0,29,2,2031,2031
a987dc8828,dc7048e78d,Nickel,Brass,0,22,1,2031,2031
dc7048e78d,39199f2515,Brass,Nickel,0,29,0,2031,85b3
39199f2515,dc7048e78d,Nickel,Brass,0,24,0,85b3,2031
dc7048e78d,ea52448b24,Brass,Brass,0,29,1,2031,85b3
ea52448b24,dc7048e78d,Brass,Brass,0,20,1,85b3,2031
dc7048e78d,e276fdcf6d,Brass,Brass,0,29,1,2031,85b3
e276fdcf6d,dc7048e78d,Brass,Brass,0,16,1,85b3,2031
dc7048e78d,674b436f3a,Brass,Nickel,0,29,1,2031,85b3
674b436f3a,dc7048e78d,Nickel,Brass,0,21,0,85b3,2031
dc7048e78d,1a77ba21c8,Brass,Brass,0,29,1,2031,85b3
1a77ba21c8,dc7048e78d,Brass,Brass,0,19,1,85b3,2031
dc7048e78d,f32a57a32f,Brass,Nickel,0,29,0,2031,85b3
f32a57a32f,dc7048e78d,Nickel,Brass,0,15,1,85b3,2031
dc7048e78d,1dcecfe7ef,Brass,Nickel,0,29,1,2031,85b3
1dcecfe7ef,dc7048e78d,Nickel,Brass,0,18,0,85b3,2031
dc7048e78d,e1d10c4c9a,Brass,Brass,0,29,1,2031,85b3
e1d10c4c9a,dc7048e78d,Brass,Brass,0,21,1,85b3,2031
dc7048e78d,5d578deaca,Brass,Nickel,0,29,1,2031,85b3
5d578deaca,dc7048e78d,Nickel,Brass,0,23,1,85b3,2031
dc7048e78d,bd9ba9bfd9,Brass,Nickel,0,29,1,2031,85b3
bd9ba9bfd9,dc7048e78d,Nickel,Brass,0,30,1,85b3,2031
dc7048e78d,969de41074,Brass,Nickel,0,29,2,2031,85b3
969de41074,dc7048e78d,Nickel,Brass,0,18,1,85b3,2031
dc7048e78d,f8a165aa6d,Brass,Nickel,0,29,1,2031,85b3
f8a165aa6d,dc7048e78d,Nickel,Brass,0,25,1,85b3,2031
dc7048e78d,58690e69c3,Brass,Brass,0,29,2,2031,85b3
58690e69c3,dc7048e78d,Brass,Brass,0,22,1,85b3,2031
dc7048e78d,419d3b7b8b,Brass,Brass,0,29,1,2031,85b3
419d3b7b8b,dc7048e78d,Brass,Brass,0,18,1,85b3,2031
dc7048e78d,24f6dbda7e,Brass,Nickel,0,29,1,2031,85b3
24f6dbda7e,dc7048e78d,Nickel,Brass,0,26,1,85b3,2031
dc7048e78d,e67eb5a673,Brass,Nickel,0,29,1,2031,85b3
e67eb5a673,dc7048e78d,Nickel,Brass,0,25,1,85b3,2031
dc7048e78d,61668d1fb7,Brass,Brass,0,29,1,2031,85b3
61668d1fb7,dc7048e78d,Brass,Brass,0,20,1,85b3,2031
dc7048e78d,5f8cdc8a2c,Brass,Brass,0,29,1,2031,85b3
5f8cdc8a2c,dc7048e78d,Brass,Brass,0,22,1,85b3,2031
dc7048e78d,328b732c85,Brass,Brass,0,29,0,2031,85b3
328b732c85,dc7048e78d,Brass,Brass,0,18,1,85b3,2031
dc7048e78d,a98af1afc1,Brass,Nickel,0,29,1,2031,85b3
a98af1afc1,dc7048e78d,Nickel,Brass,0,30,1,85b3,2031
dc7048e78d,bbc3c2b96b,Brass,Nickel,0,29,1,2031,85b3
bbc3c2b96b,dc7048e78d,Nickel,Brass,0,26,0,85b3,2031
dc7048e78d,d6a27920cc,Brass,Nickel,0,29,1,2031,85b3
d6a27920cc,dc7048e78d,Nickel,Brass,0,28,0,85b3,2031
dc7048e78d,8c30b73ef2,Brass,Brass,0,29,1,2031,85b3
8c30b73ef2,dc7048e78d,Brass,Brass,0,16,0,85b3,2031
dc7048e78d,c28d051c91,Brass,Nickel,0,29,1,2031,85b3
c28d051c91,dc7048e78d,Nickel,Brass,0,19,0,85b3,2031
dc7048e78d,1a06517ab5,Brass,Brass,0,29,1,2031,85b3
1a06517ab5,dc7048e78d,Brass,Brass,0,22,1,85b3,2031
dc7048e78d,d632324bc2,Brass,Brass,0,29,1,2031,85b3
d632324bc2,dc7048e78d,Brass,Brass,0,19,0,85b3,2031
dc7048e78d,0ae9089aac,Brass,Nickel,0,29,2,2031,85b3
0ae9089aac,dc7048e78d,Nickel,Brass,0,37,1,85b3,2031
dc7048e78d,c8cf7b0a72,Brass,Nickel,0,29,0,2031,85b3
c8cf7b0a72,dc7048e78d,Nickel,Brass,0,23,1,85b3,2031
dc7048e78d,3cb96b1795,Brass,Brass,0,29,1,2031,85b3
3cb96b1795,dc7048e78d,Brass,Brass,0,22,0,85b3,2031
dc7048e78d,5124e63bf7,Brass,Nickel,0,29,1,2031,85b3
5124e63bf7,dc7048e78d,Nickel,Brass,0,29,1,85b3,2031
dc7048e78d,738f1f49ca,Brass,Nickel,0,29,1,2031,85b3
738f1f49ca,dc7048e78d,Nickel,Brass,0,20,1,85b3,2031
dc7048e78d,f7d102c093,Brass,Nickel,0,29,1,2031,85b3
f7d102c093,dc7048e78d,Nickel,Brass,0,26,1,85b3,2031
dc7048e78d,b183ad90fd,Brass,Brass,0,29,1,2031,85b3
b183ad90fd,dc7048e78d,Brass,Brass,0,18,0,85b3,2031
dc7048e78d,7b5563a5da,Brass,Brass,0,29,1,2031,85b3
7b5563a5da,dc7048e78d,Brass,Brass,0,21,0,85b3,2031
dc7048e78d,bf39a74355,Brass,Nickel,0,29,1,2031,85b3
bf39a74355,dc7048e78d,Nickel,Brass,0,32,1,85b3,2031
dc7048e78d,96682fe629,Brass,Nickel,0,29,1,2031,85b3
96682fe629,dc7048e78d,Nickel,Brass,0,30,1,85b3,2031
dc7048e78d,63e2a29286,Brass,Nickel,0,29,1,2031,85b3
63e2a29286,dc7048e78d,Nickel,Brass,0,25,1,85b3,2031
dc7048e78d,4604a209c8,Brass,Nickel,0,29,1,2031,85b3
4604a209c8,dc7048e78d,Nickel,Brass,0,26,1,85b3,2031
85f0782ccf,cf64a06a77,Nickel,Nickel,0,31,2,2031,2031
cf64a06a77,85f0782ccf,Nickel,Nickel,0,31,1,2031,2031
85f0782ccf,55fd02a3a3,Nickel,Nickel,0,31,2,2031,2031
55fd02a3a3,85f0782ccf,Nickel,Nickel,0,30,1,2031,2031
85f0782ccf,013b07f331,Nickel,Nickel,0,31,2,2031,2031
013b07f331,85f0782ccf,Nickel,Nickel,0,30,1,2031,2031
85f0782ccf,a987dc8828,Nickel,Nickel,0,31,1,2031,2031
a987dc8828,85f0782ccf,Nickel,Nickel,0,22,0,2031,2031
85f0782ccf,39199f2515,Nickel,Nickel,0,31,1,2031,85b3
39199f2515,85f0782ccf,Nickel,Nickel,0,24,2,85b3,2031
85f0782ccf,ea52448b24,Nickel,Brass,0,31,2,2031,85b3
ea52448b24,85f0782ccf,Brass,Nickel,0,20,1,85b3,2031
85f0782ccf,e276fdcf6d,Nickel,Brass,0,31,0,2031,85b3
e276fdcf6d,85f0782ccf,Brass,Nickel,0,16,1,85b3,2031
85f0782ccf,674b436f3a,Nickel,Nickel,0,31,1,2031,85b3
674b436f3a,85f0782ccf,Nickel,Nickel,0,21,1,85b3,2031
85f0782ccf,1a77ba21c8,Nickel,Brass,0,31,1,2031,85b3
1a77ba21c8,85f0782ccf,Brass,Nickel,0,19,1,85b3,2031
85f0782ccf,f32a57a32f,Nickel,Nickel,0,31,1,2031,85b3
f32a57a32f,85f0782ccf,Nickel,Nickel,0,15,0,85b3,2031
85f0782ccf,1dcecfe7ef,Nickel,Nickel,0,31,1,2031,85b3
1dcecfe7ef,85f0782ccf,Nickel,Nickel,0,18,1,85b3,2031
85f0782ccf,e1d10c4c9a,Nickel,Brass,0,31,1,2031,85b3
e1d10c4c9a,85f0782ccf,Brass,Nickel,0,21,1,85b3,2031
85f0782ccf,5d578deaca,Nickel,Nickel,0,31,1,2031,85b3
5d578deaca,85f0782ccf,Nickel,Nickel,0,23,1,85b3,2031
85f0782ccf,bd9ba9bfd9,Nickel,Nickel,0,31,1,2031,85b3
bd9ba9bfd9,85f0782ccf,Nickel,Nickel,0,30,1,85b3,2031
85f0782ccf,969de41074,Nickel,Nickel,0,31,2,2031,85b3
969de41074,85f0782ccf,Nickel,Nickel,0,18,1,85b3,2031
85f0782ccf,f8a165aa6d,Nickel,Nickel,0,31,1,2031,85b3
f8a165aa6d,85f0782ccf,Nickel,Nickel,0,25,0,85b3,2031
85f0782ccf,58690e69c3,Nickel,Brass,0,31,1,2031,85b3
58690e69c3,85f0782ccf,Brass,Nickel,0,22,1,85b3,2031
85f0782ccf,419d3b7b8b,Nickel,Brass,0,31,1,2031,85b3
419d3b7b8b,85f0782ccf,Brass,Nickel,0,18,0,85b3,2031
85f0782ccf,24f6dbda7e,Nickel,Nickel,0,31,2,2031,85b3
24f6dbda7e,85f0782ccf,Nickel,Nickel,0,26,2,85b3,2031
85f0782ccf,e67eb5a673,Nickel,Nickel,0,31,1,2031,85b3
e67eb5a673,85f0782ccf,Nickel,Nickel,0,25,1,85b3,2031
85f0782ccf,61668d1fb7,Nickel,Brass,0,31,1,2031,85b3
61668d1fb7,85f0782ccf,Brass,Nickel,0,20,1,85b3,2031
85f0782ccf,5f8cdc8a2c,Nickel,Brass,0,31,1,2031,85b3
5f8cdc8a2c,85f0782ccf,Brass,Nickel,0,22,0,85b3,2031
85f0782ccf,328b732c85,Nickel,Brass,0,31,2,2031,85b3
328b732c85,85f0782ccf,Brass,Nickel,0,18,0,85b3,2031
85f0782ccf,a98af1afc1,Nickel,Nickel,0,31,2,2031,85b3
a98af1afc1,85f0782ccf,Nickel,Nickel,0,30,2,85b3,2031
85f0782ccf,bbc3c2b96b,Nickel,Nickel,0,31,1,2031,85b3
bbc3c2b96b,85f0782ccf,Nickel,Nickel,0,26,1,85b3,2031
85f0782ccf,d6a27920cc,Nickel,Nickel,0,31,1,2031,85b3
d6a27920cc,85f0782ccf,Nickel,Nickel,0,28,1,85b3,2031
85f0782ccf,8c30b73ef2,Nickel,Brass,0,31,2,2031,85b3
8c30b73ef2,85f0782ccf,Brass,Nickel,0,16,1,85b3,2031
85f0782ccf,c28d051c91,Nickel,Nickel,0,31,1,2031,85b3
c28d051c91,85f0782ccf,Nickel,Nickel,0,19,0,85b3,2031
85f0782ccf,1a06517ab5,Nickel,Brass,0,31,1,2031,85b3
1a06517ab5,85f0782ccf,Brass,Nickel,0,22,2,85b3,2031
85f0782ccf,d632324bc2,Nickel,Brass,0,31,1,2031,85b3
d632324bc2,85f0782ccf,Brass,Nickel,0,19,1,85b3,2031
85f0782ccf,0ae9089aac,Nickel,Nickel,0,31,1,2031,85b3
0ae9089aac,85f0782ccf,Nickel,Nickel,0,37,1,85b3,2031
85f0782ccf,c8cf7b0a72,Nickel,Nickel,0,31,2,2031,85b3
c8cf7b0a72,85f0782ccf,Nickel,Nickel,0,23,1,85b3,2031
85f0782ccf,3cb96b1795,Nickel,Brass,0,31,1,2031,85b3
3cb96b1795,85f0782ccf,Brass,Nickel,0,22,0,85b3,2031
85f0782ccf,5124e63bf7,Nickel,Nickel,0,31,1,2031,85b3
5124e63bf7,85f0782ccf,Nickel,Nickel,0,29,1,85b3,2031
85f0782ccf,738f1f49ca,Nickel,Nickel,0,31,2,2031,85b3
738f1f49ca,85f0782ccf,Nickel,Nickel,0,20,1,85b3,2031
85f0782ccf,f7d102c093,Nickel,Nickel,0,31,2,2031,85b3
f7d102c093,85f0782ccf,Nickel,Nickel,0,26,2,85b3,2031
85f0782ccf,b183ad90fd,Nickel,Brass,0,31,1,2031,85b3
b183ad90fd,85f0782ccf,Brass,Nickel,0,18,1,85b3,2031
85f0782ccf,7b5563a5da,Nickel,Brass,0,31,1,2031,85b3
7b5563a5da,85f0782ccf,Brass,Nickel,0,21,1,85b3,2031
85f0782ccf,bf39a74355,Nickel,Nickel,0,31,1,2031,85b3
bf39a74355,85f0782ccf,Nickel,Nickel,0,32,2,85b3,2031
85f0782ccf,96682fe629,Nickel,Nickel,0,31,1,2031,85b3
96682fe629,85f0782ccf,Nickel,Nickel,0,30,0,85b3,2031
85f0782ccf,63e2a29286,Nickel,Nickel,0,31,2,2031,85b3
63e2a29286,85f0782ccf,Nickel,Nickel,0,25,1,85b3,2031
