Weapon1,Weapon2,Material1,Material2,Hypothesis,Score,Type1,Type2
114a81160d,8197f401c9,Nickel,Nickel,0,0.5434472720866279,125b,125b
8197f401c9,7db9fa3fdc,Nickel,Nickel,0,0.39202024812679054,125b,125b
7db9fa3fdc,8197f401c9,Nickel,Nickel,0,0.3917932121412972,125b,125b
8197f401c9,bd89ab2453,Nickel,Nickel,0,0.4816186961374906,125b,125b
bd89ab2453,8197f401c9,Nickel,Nickel,0,0.4816244570577901,125b,125b
8197f401c9,a404412c4e,Nickel,Nickel,0,0.5983778406685546,125b,125b
a404412c4e,8197f401c9,Nickel,Nickel,0,0.5983778406685549,125b,125b
8197f401c9,a3b1085bea,Nickel,Nickel,0,0.4643343197406662,125b,125b
a3b1085bea,8197f401c9,Nickel,Nickel,0,0.4649543906378285,125b,125b
8197f401c9,f366f00cde,Nickel,Nickel,0,0.4900009000893901,125b,125b
f366f00cde,8197f401c9,Nickel,Nickel,0,0.4908980764976764,125b,125b
8197f401c9,81bb3cb084,Nickel,Nickel,0,0.49892697162989097,125b,125b
81bb3cb084,8197f401c9,Nickel,Nickel,0,0.4983973758527231,125b,125b
8197f401c9,326bd7053d,Nickel,Nickel,0,0.39408884608863964,125b,125b
326bd7053d,8197f401c9,Nickel,Nickel,0,0.39408884608863964,125b,125b
8197f401c9,9c6504e345,Nickel,Nickel,0,0.45735639650406623,125b,125b
9c6504e345,8197f401c9,Nickel,Nickel,0,0.457327777807034,125b,125b
8197f401c9,ef85c2ef6b,Nickel,Nickel,0,0.5927573898653764,125b,125b
ef85c2ef6b,8197f401c9,Nickel,Nickel,0,0.591349637840092,125b,125b
8197f401c9,9b00c4c264,Nickel,Nickel,0,0.35572401926655794,125b,125b
9b00c4c264,8197f401c9,Nickel,Nickel,0,0.3559885412801287,125b,125b
8197f401c9,218ae10a65,Nickel,Nickel,0,0.4899981550257663,125b,125b
218ae10a65,8197f401c9,Nickel,Nickel,0,0.4897192091721061,125b,125b
8197f401c9,9645e12969,Nickel,Nickel,0,0.44414826102085736,125b,125b
9645e12969,8197f401c9,Nickel,Nickel,0,0.4448733116161338,125b,125b
8197f401c9,fc6e345a87,Nickel,Nickel,0,0.5795996822277657,125b,125b
fc6e345a87,8197f401c9,Nickel,Nickel,0,0.5783837244200761,125b,125b
8197f401c9,5187134316,Nickel,Nickel,0,0.38350332829884715,125b,125b
5187134316,8197f401c9,Nickel,Nickel,0,0.38271697332541926,125b,125b
8197f401c9,9fbbe4fcae,Nickel,Nickel,0,0.33484545303367325,125b,125b
9fbbe4fcae,8197f401c9,Nickel,Nickel,0,0.33421283641308824,125b,125b
8197f401c9,3443ea5ba5,Nickel,Nickel,0,0.42956286823433043,125b,125b
3443ea5ba5,8197f401c9,Nickel,Nickel,0,0.42796627387312686,125b,125b
8197f401c9,fa6595462f,Nickel,Nickel,0,0.6019072337936431,125b,125b
fa6595462f,8197f401c9,Nickel,Nickel,0,0.6908964390012456,125b,125b
8197f401c9,d469fc3f70,Nickel,Nickel,0,0.5352053236638354,125b,125b
d469fc3f70,8197f401c9,Nickel,Nickel,0,0.5352881844985893,125b,125b
8197f401c9,0e45ff7118,Nickel,Nickel,0,0.4803695144180878,125b,125b
0e45ff7118,8197f401c9,Nickel,Nickel,0,0.4800500235177039,125b,125b
8197f401c9,a80b46b6d1,Nickel,Nickel,0,0.5782203662925496,125b,125b
a80b46b6d1,8197f401c9,Nickel,Nickel,0,0.5779228401617167,125b,125b
8197f401c9,db4804f266,Nickel,Nickel,0,0.4546720560806033,125b,125b
db4804f266,8197f401c9,Nickel,Nickel,0,0.45493181336427396,125b,125b
8197f401c9,bf77a5ca9b,Nickel,Nickel,0,0.3774816396110716,125b,125b
bf77a5ca9b,8197f401c9,Nickel,Nickel,0,0.37710578889982815,125b,125b
8197f401c9,13189e401d,Nickel,Nickel,0,0.4294671139174039,125b,125b
13189e401d,8197f401c9,Nickel,Nickel,0,0.4292268336534085,125b,125b
8197f401c9,27c44d34a4,Nickel,Nickel,0,0.6181062492906141,125b,125b
27c44d34a4,8197f401c9,Nickel,Nickel,0,0.6178112571297788,125b,125b
8197f401c9,3c6819beb9,Nickel,Nickel,0,0.5668694058753173,125b,125b
3c6819beb9,8197f401c9,Nickel,Nickel,0,0.5658132390941577,125b,125b
8197f401c9,3a2a75a851,Nickel,Nickel,0,0.46071758895314857,125b,125b
3a2a75a851,8197f401c9,Nickel,Nickel,0,0.45659899715935404,125b,125b
8197f401c9,0d991a198f,Nickel,Nickel,0,0.5050178183457377,125b,125b
0d991a198f,8197f401c9,Nickel,Nickel,0,0.5041152204631036,125b,125b
803e2e304c,07ffa2d44f,Nickel,Nickel,0,0.5492690625824724,125b,125b
07ffa2d44f,803e2e304c,Nickel,Nickel,0,0.5492690625824723,125b,125b
803e2e304c,114a81160d,Nickel,Nickel,0,0.6963336934437004,125b,125b
114a81160d,803e2e304c,Nickel,Nickel,0,0.702226268259417,125b,125b
803e2e304c,7db9fa3fdc,Nickel,Nickel,0,0.5315340745646473,125b,125b
7db9fa3fdc,803e2e304c,Nickel,Nickel,0,0.530388417390647,125b,125b
803e2e304c,bd89ab2453,Nickel,Nickel,0,0.48197154570996986,125b,125b
bd89ab2453,803e2e304c,Nickel,Nickel,0,0.4823109997144605,125b,125b
803e2e304c,a404412c4e,Nickel,Nickel,0,0.545567669727269,125b,125b
a404412c4e,803e2e304c,Nickel,Nickel,0,0.5458821727098871,125b,125b
803e2e304c,a3b1085bea,Nickel,Nickel,0,0.6732366317334745,125b,125b
a3b1085bea,803e2e304c,Nickel,Nickel,0,0.6724667136185468,125b,125b
803e2e304c,f366f00cde,Nickel,Nickel,0,0.5261223026143815,125b,125b
f366f00cde,803e2e304c,Nickel,Nickel,0,0.5258666512891512,125b,125b
803e2e304c,81bb3cb084,Nickel,Nickel,0,0.719328319116184,125b,125b
81bb3cb084,803e2e304c,Nickel,Nickel,0,0.7167594074854102,125b,125b
803e2e304c,326bd7053d,Nickel,Nickel,0,0.5751658687375587,125b,125b
326bd7053d,803e2e304c,Nickel,Nickel,0,0.5748378484796007,125b,125b
803e2e304c,9c6504e345,Nickel,Nickel,0,0.7236940335253061,125b,125b
9c6504e345,803e2e304c,Nickel,Nickel,0,0.7231038193823931,125b,125b
803e2e304c,ef85c2ef6b,Nickel,Nickel,0,0.5364861856726194,125b,125b
ef85c2ef6b,803e2e304c,Nickel,Nickel,0,0.53603420899275,125b,125b
803e2e304c,9b00c4c264,Nickel,Nickel,0,0.4359773068835345,125b,125b
9b00c4c264,803e2e304c,Nickel,Nickel,0,0.5215880404050169,125b,125b
803e2e304c,218ae10a65,Nickel,Nickel,0,0.5468633851010022,125b,125b
218ae10a65,803e2e304c,Nickel,Nickel,0,0.5454679631467341,125b,125b
803e2e304c,9645e12969,Nickel,Nickel,0,0.5695876204209854,125b,125b
9645e12969,803e2e304c,Nickel,Nickel,0,0.569468899317744,125b,125b
803e2e304c,fc6e345a87,Nickel,Nickel,0,0.45525414712107487,125b,125b
fc6e345a87,803e2e304c,Nickel,Nickel,0,0.4721125660151071,125b,125b
803e2e304c,5187134316,Nickel,Nickel,0,0.6374907686152234,125b,125b
5187134316,803e2e304c,Nickel,Nickel,0,0.6375214212198714,125b,125b
803e2e304c,9fbbe4fcae,Nickel,Nickel,0,0.583886053360101,125b,125b
9fbbe4fcae,803e2e304c,Nickel,Nickel,0,0.5838168550327277,125b,125b
803e2e304c,3443ea5ba5,Nickel,Nickel,0,0.5016784734747161,125b,125b
3443ea5ba5,803e2e304c,Nickel,Nickel,0,0.5015598717489842,125b,125b
803e2e304c,fa6595462f,Nickel,Nickel,0,0.6561832251930608,125b,125b
fa6595462f,803e2e304c,Nickel,Nickel,0,0.6563237569023015,125b,125b
803e2e304c,d469fc3f70,Nickel,Nickel,0,0.6060316553511902,125b,125b
d469fc3f70,803e2e304c,Nickel,Nickel,0,0.6061908737319226,125b,125b
803e2e304c,0e45ff7118,Nickel,Nickel,0,0.483201270634212,125b,125b
0e45ff7118,803e2e304c,Nickel,Nickel,0,0.4825842813612446,125b,125b
803e2e304c,a80b46b6d1,Nickel,Nickel,0,0.6026934492306801,125b,125b
a80b46b6d1,803e2e304c,Nickel,Nickel,0,0.6022366610357462,125b,125b
803e2e304c,db4804f266,Nickel,Nickel,0,0.7125439120277559,125b,125b
db4804f266,803e2e304c,Nickel,Nickel,0,0.6379744402228513,125b,125b
803e2e304c,bf77a5ca9b,Nickel,Nickel,0,0.6611688060803835,125b,125b
bf77a5ca9b,803e2e304c,Nickel,Nickel,0,0.660417779634698,125b,125b
803e2e304c,13189e401d,Nickel,Nickel,0,0.7061729170015684,125b,125b
13189e401d,803e2e304c,Nickel,Nickel,0,0.7751954984855617,125b,125b
803e2e304c,27c44d34a4,Nickel,Nickel,0,0.49081640496192225,125b,125b
27c44d34a4,803e2e304c,Nickel,Nickel,0,0.6288517048266847,125b,125b
803e2e304c,3c6819beb9,Nickel,Nickel,0,0.533427923192681,125b,125b
3c6819beb9,803e2e304c,Nickel,Nickel,0,0.5332830262325358,125b,125b
803e2e304c,3a2a75a851,Nickel,Nickel,0,0.5342083769280734,125b,125b
3a2a75a851,803e2e304c,Nickel,Nickel,0,0.5327626478582203,125b,125b
803e2e304c,0d991a198f,Nickel,Nickel,0,0.6030419492213794,125b,125b
0d991a198f,803e2e304c,Nickel,Nickel,0,0.602135910296029,125b,125b
07ffa2d44f,114a81160d,Nickel,Nickel,0,0.5370781300232477,125b,125b
114a81160d,07ffa2d44f,Nickel,Nickel,0,0.5889947257015596,125b,125b
07ffa2d44f,7db9fa3fdc,Nickel,Nickel,0,0.6076123976764632,125b,125b
7db9fa3fdc,07ffa2d44f,Nickel,Nickel,0,0.607612397676463,125b,125b
07ffa2d44f,bd89ab2453,Nickel,Nickel,0,0.5623102464345503,125b,125b
bd89ab2453,07ffa2d44f,Nickel,Nickel,0,0.5630412943888026,125b,125b
07ffa2d44f,1f2544214d,Nickel,Nickel,0,0.6373473345311068,125b,125b
1f2544214d,07ffa2d44f,Nickel,Nickel,0,0.6368726328423768,125b,125b
07ffa2d44f,c2081b71be,Nickel,Nickel,0,0.5598481921312064,125b,125b
c2081b71be,07ffa2d44f,Nickel,Nickel,0,0.5603620752880284,125b,125b
07ffa2d44f,a404412c4e,Nickel,Nickel,0,0.7203187462668843,125b,125b
a404412c4e,07ffa2d44f,Nickel,Nickel,0,0.721376032430215,125b,125b
07ffa2d44f,ff11e3e39e,Nickel,Nickel,0,0.708255973238228,125b,125b
ff11e3e39e,07ffa2d44f,Nickel,Nickel,0,0.708300732000784,125b,125b
07ffa2d44f,88c293654f,Nickel,Nickel,0,0.6974219606050942,125b,125b
88c293654f,07ffa2d44f,Nickel,Nickel,0,0.6975783063939421,125b,125b
07ffa2d44f,ae9b0acf0b,Nickel,Nickel,0,0.6182108473572214,125b,125b
ae9b0acf0b,07ffa2d44f,Nickel,Nickel,0,0.554439429551821,125b,125b
07ffa2d44f,a3b1085bea,Nickel,Nickel,0,0.7293433927227287,125b,125b
a3b1085bea,07ffa2d44f,Nickel,Nickel,0,0.7298261189845652,125b,125b
07ffa2d44f,f366f00cde,Nickel,Nickel,0,0.5147562945411115,125b,125b
f366f00cde,07ffa2d44f,Nickel,Nickel,0,0.5173537351822041,125b,125b
07ffa2d44f,81bb3cb084,Nickel,Nickel,0,0.43176246697496234,125b,125b
81bb3cb084,07ffa2d44f,Nickel,Nickel,0,0.43364833737173303,125b,125b
07ffa2d44f,326bd7053d,Nickel,Nickel,0,0.5917495659094079,125b,125b
326bd7053d,07ffa2d44f,Nickel,Nickel,0,0.5915844216632672,125b,125b
07ffa2d44f,867e742682,Nickel,Nickel,0,0.5382996659886777,125b,125b
867e742682,07ffa2d44f,Nickel,Nickel,0,0.5379917345205052,125b,125b
07ffa2d44f,9c6504e345,Nickel,Nickel,0,0.7557175178704582,125b,125b
9c6504e345,07ffa2d44f,Nickel,Nickel,0,0.7536432655646761,125b,125b
07ffa2d44f,27c03bf211,Nickel,Nickel,0,0.6192569949734071,125b,125b
27c03bf211,07ffa2d44f,Nickel,Nickel,0,0.6189308307386439,125b,125b
07ffa2d44f,ef85c2ef6b,Nickel,Nickel,0,0.6295225121917719,125b,125b
ef85c2ef6b,07ffa2d44f,Nickel,Nickel,0,0.6295639565317742,125b,125b
07ffa2d44f,9b00c4c264,Nickel,Nickel,0,0.5466465687362906,125b,125b
9b00c4c264,07ffa2d44f,Nickel,Nickel,0,0.5466542447464711,125b,125b
07ffa2d44f,93f6afc25d,Nickel,Nickel,0,0.6301778370397777,125b,125b
93f6afc25d,07ffa2d44f,Nickel,Nickel,0,0.4919761005154099,125b,125b
07ffa2d44f,a54ce43a84,Nickel,Nickel,0,0.6180173235873219,125b,125b
a54ce43a84,07ffa2d44f,Nickel,Nickel,0,0.6199818839800485,125b,125b
07ffa2d44f,218ae10a65,Nickel,Nickel,0,0.5191060745464787,125b,125b
218ae10a65,07ffa2d44f,Nickel,Nickel,0,0.5189734714330647,125b,125b
07ffa2d44f,9645e12969,Nickel,Nickel,0,0.6698328125763452,125b,125b
9645e12969,07ffa2d44f,Nickel,Nickel,0,0.6699242197381483,125b,125b
07ffa2d44f,0db08b7f9e,Nickel,Nickel,0,0.7062038157264594,125b,125b
0db08b7f9e,07ffa2d44f,Nickel,Nickel,0,0.7061153147575975,125b,125b
07ffa2d44f,fc6e345a87,Nickel,Nickel,0,0.44599906662109007,125b,125b
fc6e345a87,07ffa2d44f,Nickel,Nickel,0,0.44823030121404056,125b,125b
07ffa2d44f,5187134316,Nickel,Nickel,0,0.7001189686339755,125b,125b
5187134316,07ffa2d44f,Nickel,Nickel,0,0.7004568813363543,125b,125b
07ffa2d44f,9fbbe4fcae,Nickel,Nickel,0,0.7161885707939412,125b,125b
9fbbe4fcae,07ffa2d44f,Nickel,Nickel,0,0.7161327756801119,125b,125b
07ffa2d44f,744a7e7690,Nickel,Nickel,0,0.42023109899075867,125b,125b
744a7e7690,07ffa2d44f,Nickel,Nickel,0,0.42058718785206683,125b,125b
07ffa2d44f,9f5cee2a11,Nickel,Nickel,0,0.4881113097113538,125b,125b
9f5cee2a11,07ffa2d44f,Nickel,Nickel,0,0.4882589605450835,125b,125b
07ffa2d44f,3443ea5ba5,Nickel,Nickel,0,0.5379597663422426,125b,125b
3443ea5ba5,07ffa2d44f,Nickel,Nickel,0,0.5383996611394137,125b,125b
07ffa2d44f,fa6595462f,Nickel,Nickel,0,0.5998889253936036,125b,125b
fa6595462f,07ffa2d44f,Nickel,Nickel,0,0.5995926127845864,125b,125b
07ffa2d44f,d469fc3f70,Nickel,Nickel,0,0.6790288800584984,125b,125b
d469fc3f70,07ffa2d44f,Nickel,Nickel,0,0.6790288800584982,125b,125b
07ffa2d44f,0e45ff7118,Nickel,Nickel,0,0.5978710797046746,125b,125b
0e45ff7118,07ffa2d44f,Nickel,Nickel,0,0.5977993898133543,125b,125b
07ffa2d44f,a80b46b6d1,Nickel,Nickel,0,0.6556553723718681,125b,125b
a80b46b6d1,07ffa2d44f,Nickel,Nickel,0,0.6908431755047273,125b,125b
07ffa2d44f,1ed3442cfa,Nickel,Nickel,0,0.5091382430170774,125b,125b
1ed3442cfa,07ffa2d44f,Nickel,Nickel,0,0.5096112738608561,125b,125b
07ffa2d44f,db4804f266,Nickel,Nickel,0,0.7115990799664997,125b,125b
db4804f266,07ffa2d44f,Nickel,Nickel,0,0.7122972553539059,125b,125b
07ffa2d44f,bf77a5ca9b,Nickel,Nickel,0,0.6522197662634733,125b,125b
bf77a5ca9b,07ffa2d44f,Nickel,Nickel,0,0.6519479918276916,125b,125b
07ffa2d44f,13189e401d,Nickel,Nickel,0,0.6431699135506472,125b,125b
13189e401d,07ffa2d44f,Nickel,Nickel,0,0.6442459624754173,125b,125b
07ffa2d44f,d5070cee0f,Nickel,Nickel,0,0.6402062393713641,125b,125b
d5070cee0f,07ffa2d44f,Nickel,Nickel,0,0.6402062393713637,125b,125b
07ffa2d44f,27c44d34a4,Nickel,Nickel,0,0.5556000466766271,125b,125b
27c44d34a4,07ffa2d44f,Nickel,Nickel,0,0.5559828150685552,125b,125b
07ffa2d44f,4e0193ff9e,Nickel,Nickel,0,0.5013007793703048,125b,125b
4e0193ff9e,07ffa2d44f,Nickel,Nickel,0,0.5010053468756616,125b,125b
07ffa2d44f,3c6819beb9,Nickel,Nickel,0,0.5820113660135533,125b,125b
3c6819beb9,07ffa2d44f,Nickel,Nickel,0,0.5816534670843173,125b,125b
07ffa2d44f,3a2a75a851,Nickel,Nickel,0,0.46889032081242643,125b,125b
3a2a75a851,07ffa2d44f,Nickel,Nickel,0,0.46914594673361415,125b,125b
07ffa2d44f,0d991a198f,Nickel,Nickel,0,0.6290325625768176,125b,125b
0d991a198f,07ffa2d44f,Nickel,Nickel,0,0.6291107579428961,125b,125b
114a81160d,7db9fa3fdc,Nickel,Nickel,0,0.511659396286075,125b,125b
7db9fa3fdc,114a81160d,Nickel,Nickel,0,0.5087112032066702,125b,125b
114a81160d,bd89ab2453,Nickel,Nickel,0,0.64133493698419,125b,125b
bd89ab2453,114a81160d,Nickel,Nickel,0,0.6414347421415183,125b,125b
114a81160d,1f2544214d,Nickel,Nickel,0,0.7158197713592048,125b,125b
1f2544214d,114a81160d,Nickel,Nickel,0,0.7160866785157384,125b,125b
114a81160d,c2081b71be,Nickel,Nickel,0,0.7251991242987083,125b,125b
c2081b71be,114a81160d,Nickel,Nickel,0,0.7250787454003358,125b,125b
114a81160d,a404412c4e,Nickel,Nickel,0,0.49765726268231814,125b,125b
a404412c4e,114a81160d,Nickel,Nickel,0,0.4975772702828793,125b,125b
114a81160d,ff11e3e39e,Nickel,Nickel,0,0.5111922712818789,125b,125b
ff11e3e39e,114a81160d,Nickel,Nickel,0,0.5079875487355288,125b,125b
114a81160d,88c293654f,Nickel,Nickel,0,0.47632069792324505,125b,125b
88c293654f,114a81160d,Nickel,Nickel,0,0.47669231730568845,125b,125b
114a81160d,ae9b0acf0b,Nickel,Nickel,0,0.6237025087560433,125b,125b
ae9b0acf0b,114a81160d,Nickel,Nickel,0,0.62269138560635,125b,125b
114a81160d,a3b1085bea,Nickel,Nickel,0,0.47945041428786317,125b,125b
a3b1085bea,114a81160d,Nickel,Nickel,0,0.4769971242365649,125b,125b
114a81160d,f366f00cde,Nickel,Nickel,0,0.5714927272184427,125b,125b
f366f00cde,114a81160d,Nickel,Nickel,0,0.5717897608850593,125b,125b
114a81160d,81bb3cb084,Nickel,Nickel,0,0.5463186393405223,125b,125b
81bb3cb084,114a81160d,Nickel,Nickel,0,0.5460649480997091,125b,125b
114a81160d,326bd7053d,Nickel,Nickel,0,0.5695665472636638,125b,125b
326bd7053d,114a81160d,Nickel,Nickel,0,0.5687895021792618,125b,125b
114a81160d,867e742682,Nickel,Nickel,0,0.5838609144558308,125b,125b
867e742682,114a81160d,Nickel,Nickel,0,0.5838609144558309,125b,125b
114a81160d,9c6504e345,Nickel,Nickel,0,0.6876227571975638,125b,125b
9c6504e345,114a81160d,Nickel,Nickel,0,0.687622757197564,125b,125b
114a81160d,27c03bf211,Nickel,Nickel,0,0.6395899488979557,125b,125b
27c03bf211,114a81160d,Nickel,Nickel,0,0.6700722462300515,125b,125b
114a81160d,ef85c2ef6b,Nickel,Nickel,0,0.610529601840362,125b,125b
ef85c2ef6b,114a81160d,Nickel,Nickel,0,0.6098860971671223,125b,125b
114a81160d,9b00c4c264,Nickel,Nickel,0,0.6432375525025418,125b,125b
9b00c4c264,114a81160d,Nickel,Nickel,0,0.6433307938038506,125b,125b
114a81160d,93f6afc25d,Nickel,Nickel,0,0.6425541817162175,125b,125b
93f6afc25d,114a81160d,Nickel,Nickel,0,0.6423733329989854,125b,125b
114a81160d,a54ce43a84,Nickel,Nickel,0,0.557541060394746,125b,125b
a54ce43a84,114a81160d,Nickel,Nickel,0,0.556650493011203,125b,125b
114a81160d,218ae10a65,Nickel,Nickel,0,0.8031441883070959,125b,125b
218ae10a65,114a81160d,Nickel,Nickel,0,0.7602005639418992,125b,125b
114a81160d,9645e12969,Nickel,Nickel,0,0.7170619134221266,125b,125b
9645e12969,114a81160d,Nickel,Nickel,0,0.7151188095739015,125b,125b
114a81160d,0db08b7f9e,Nickel,Nickel,0,0.6287267402553119,125b,125b
0db08b7f9e,114a81160d,Nickel,Nickel,0,0.6287267402553122,125b,125b
114a81160d,fc6e345a87,Nickel,Nickel,0,0.46228173645995513,125b,125b
fc6e345a87,114a81160d,Nickel,Nickel,0,0.45892739498810353,125b,125b
114a81160d,5187134316,Nickel,Nickel,0,0.5778446927241777,125b,125b
5187134316,114a81160d,Nickel,Nickel,0,0.5774133727658322,125b,125b
114a81160d,9fbbe4fcae,Nickel,Nickel,0,0.4312033145407953,125b,125b
9fbbe4fcae,114a81160d,Nickel,Nickel,0,0.42994624253301894,125b,125b
114a81160d,744a7e7690,Nickel,Nickel,0,0.6659918024291013,125b,125b
744a7e7690,114a81160d,Nickel,Nickel,0,0.6627980521401202,125b,125b
114a81160d,9f5cee2a11,Nickel,Nickel,0,0.6560208938490535,125b,125b
9f5cee2a11,114a81160d,Nickel,Nickel,0,0.6550349850331231,125b,125b
114a81160d,3443ea5ba5,Nickel,Nickel,0,0.74927593556336,125b,125b
3443ea5ba5,114a81160d,Nickel,Nickel,0,0.7489440035712905,125b,125b
114a81160d,fa6595462f,Nickel,Nickel,0,0.6090830672149059,125b,125b
fa6595462f,114a81160d,Nickel,Nickel,0,0.6090327495601949,125b,125b
114a81160d,d469fc3f70,Nickel,Nickel,0,0.6533489320574821,125b,125b
d469fc3f70,114a81160d,Nickel,Nickel,0,0.6514999494022509,125b,125b
114a81160d,0e45ff7118,Nickel,Nickel,0,0.5378879028004188,125b,125b
0e45ff7118,114a81160d,Nickel,Nickel,0,0.5370992936665311,125b,125b
114a81160d,a80b46b6d1,Nickel,Nickel,0,0.6079095347532982,125b,125b
a80b46b6d1,114a81160d,Nickel,Nickel,0,0.608310263669721,125b,125b
114a81160d,1ed3442cfa,Nickel,Nickel,0,0.6486855604760251,125b,125b
1ed3442cfa,114a81160d,Nickel,Nickel,0,0.6486948811584691,125b,125b
114a81160d,db4804f266,Nickel,Nickel,0,0.5542803905704174,125b,125b
db4804f266,114a81160d,Nickel,Nickel,0,0.552675585456278,125b,125b
114a81160d,bf77a5ca9b,Nickel,Nickel,0,0.4461103468817421,125b,125b
bf77a5ca9b,114a81160d,Nickel,Nickel,0,0.4459895023204602,125b,125b
114a81160d,13189e401d,Nickel,Nickel,0,0.6875017939890774,125b,125b
13189e401d,114a81160d,Nickel,Nickel,0,0.6873361377590883,125b,125b
114a81160d,d5070cee0f,Nickel,Nickel,0,0.5251871589928488,125b,125b
d5070cee0f,114a81160d,Nickel,Nickel,0,0.5253645052866818,125b,125b
114a81160d,27c44d34a4,Nickel,Nickel,0,0.5991135953462862,125b,125b
27c44d34a4,114a81160d,Nickel,Nickel,0,0.5996435957769646,125b,125b
114a81160d,4e0193ff9e,Nickel,Nickel,0,0.4966106694624062,125b,125b
4e0193ff9e,114a81160d,Nickel,Nickel,0,0.4959490085382294,125b,125b
114a81160d,3c6819beb9,Nickel,Nickel,0,0.4262924719943092,125b,125b
3c6819beb9,114a81160d,Nickel,Nickel,0,0.42654470575777814,125b,125b
114a81160d,3a2a75a851,Nickel,Nickel,0,0.5890072354023845,125b,125b
3a2a75a851,114a81160d,Nickel,Nickel,0,0.5887157511570622,125b,125b
114a81160d,0d991a198f,Nickel,Nickel,0,0.5725676672245649,125b,125b
0d991a198f,114a81160d,Nickel,Nickel,0,0.5716153697165357,125b,125b
7db9fa3fdc,bd89ab2453,Nickel,Nickel,0,0.6635976156987949,125b,125b
bd89ab2453,7db9fa3fdc,Nickel,Nickel,0,0.6632626031676259,125b,125b
7db9fa3fdc,1f2544214d,Nickel,Nickel,0,0.6570434421395293,125b,125b
1f2544214d,7db9fa3fdc,Nickel,Nickel,0,0.6565867309158122,125b,125b
7db9fa3fdc,c2081b71be,Nickel,Nickel,0,0.5075717601797308,125b,125b
c2081b71be,7db9fa3fdc,Nickel,Nickel,0,0.507572610822841,125b,125b
7db9fa3fdc,a404412c4e,Nickel,Nickel,0,0.5383146164259329,125b,125b
a404412c4e,7db9fa3fdc,Nickel,Nickel,0,0.5373614469935909,125b,125b
7db9fa3fdc,ff11e3e39e,Nickel,Nickel,0,0.5790174614718,125b,125b
ff11e3e39e,7db9fa3fdc,Nickel,Nickel,0,0.5793437233506803,125b,125b
7db9fa3fdc,88c293654f,Nickel,Nickel,0,0.721744890922283,125b,125b
88c293654f,7db9fa3fdc,Nickel,Nickel,0,0.7219445507485858,125b,125b
7db9fa3fdc,ae9b0acf0b,Nickel,Nickel,0,0.4609972825480943,125b,125b
ae9b0acf0b,7db9fa3fdc,Nickel,Nickel,0,0.45979179256416924,125b,125b
7db9fa3fdc,a3b1085bea,Nickel,Nickel,0,0.7288078997000378,125b,125b
a3b1085bea,7db9fa3fdc,Nickel,Nickel,0,0.7284342340260115,125b,125b
7db9fa3fdc,f366f00cde,Nickel,Nickel,0,0.6305544706731779,125b,125b
f366f00cde,7db9fa3fdc,Nickel,Nickel,0,0.63079945974783,125b,125b
7db9fa3fdc,81bb3cb084,Nickel,Nickel,0,0.5337565771157433,125b,125b
81bb3cb084,7db9fa3fdc,Nickel,Nickel,0,0.5336850971672567,125b,125b
7db9fa3fdc,326bd7053d,Nickel,Nickel,0,0.7058194843468973,125b,125b
326bd7053d,7db9fa3fdc,Nickel,Nickel,0,0.705394852650878,125b,125b
7db9fa3fdc,867e742682,Nickel,Nickel,0,0.5316848546604815,125b,125b
867e742682,7db9fa3fdc,Nickel,Nickel,0,0.5305375772099207,125b,125b
7db9fa3fdc,9c6504e345,Nickel,Nickel,0,0.4605116714290998,125b,125b
9c6504e345,7db9fa3fdc,Nickel,Nickel,0,0.46039403007610136,125b,125b
7db9fa3fdc,27c03bf211,Nickel,Nickel,0,0.7416817139312512,125b,125b
27c03bf211,7db9fa3fdc,Nickel,Nickel,0,0.7416817139312514,125b,125b
7db9fa3fdc,ef85c2ef6b,Nickel,Nickel,0,0.6398473522642716,125b,125b
ef85c2ef6b,7db9fa3fdc,Nickel,Nickel,0,0.6394047866817089,125b,125b
7db9fa3fdc,9b00c4c264,Nickel,Nickel,0,0.6288243016462206,125b,125b
9b00c4c264,7db9fa3fdc,Nickel,Nickel,0,0.6286572106036652,125b,125b
7db9fa3fdc,93f6afc25d,Nickel,Nickel,0,0.6086079276321559,125b,125b
93f6afc25d,7db9fa3fdc,Nickel,Nickel,0,0.6082833559545576,125b,125b
7db9fa3fdc,a54ce43a84,Nickel,Nickel,0,0.6515116861293772,125b,125b
a54ce43a84,7db9fa3fdc,Nickel,Nickel,0,0.6522198932371631,125b,125b
7db9fa3fdc,218ae10a65,Nickel,Nickel,0,0.5443511538118416,125b,125b
218ae10a65,7db9fa3fdc,Nickel,Nickel,0,0.5442897365029947,125b,125b
7db9fa3fdc,9645e12969,Nickel,Nickel,0,0.5787331056411875,125b,125b
9645e12969,7db9fa3fdc,Nickel,Nickel,0,0.5789489386436751,125b,125b
7db9fa3fdc,0db08b7f9e,Nickel,Nickel,0,0.6495229727071743,125b,125b
0db08b7f9e,7db9fa3fdc,Nickel,Nickel,0,0.6523342957159972,125b,125b
7db9fa3fdc,fc6e345a87,Nickel,Nickel,0,0.5031760523254393,125b,125b
fc6e345a87,7db9fa3fdc,Nickel,Nickel,0,0.5028887256677378,125b,125b
7db9fa3fdc,5187134316,Nickel,Nickel,0,0.6958941964138969,125b,125b
5187134316,7db9fa3fdc,Nickel,Nickel,0,0.6959110222645294,125b,125b
