Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Score
d507,1f25,d5070cee0f,1f2544214d,Nickel,Nickel,0,0.5335050001493801
1f25,d507,1f2544214d,d5070cee0f,Nickel,Nickel,0,0.5334941004479431
d507,0e45,d5070cee0f,0e45ff7118,Nickel,Brass,0,0.7647391177103722
0e45,d507,0e45ff7118,d5070cee0f,Brass,Nickel,0,0.7732582139362765
d507,c208,d5070cee0f,c2081b71be,Nickel,Nickel,0,0.4929219232385674
c208,d507,c2081b71be,d5070cee0f,Nickel,Nickel,0,0.4927236891769124
d507,4e01,d5070cee0f,4e0193ff9e,Nickel,Nickel,0,0.47365431917196765
4e01,d507,4e0193ff9e,d5070cee0f,Nickel,Nickel,0,0.473536117705943
d507,2d95,d5070cee0f,2d95605114,Nickel,Brass,0,0.5414749698743225
2d95,d507,2d95605114,d5070cee0f,Brass,Nickel,0,0.5409443963906427
d507,8410,d5070cee0f,84106ae247,Nickel,Nickel,0,0.4389795676600194
8410,d507,84106ae247,d5070cee0f,Nickel,Nickel,0,0.439277199481486
d507,eb35,d5070cee0f,eb358a4d60,Nickel,Brass,0,0.5266679665757105
eb35,d507,eb358a4d60,d5070cee0f,Brass,Nickel,0,0.526614164439959
d507,5d25,d5070cee0f,5d25cd3446,Nickel,Nickel,0,0.5305047792503838
5d25,d507,5d25cd3446,d5070cee0f,Nickel,Nickel,0,0.5308723198646189
d507,5b23,d5070cee0f,5b23b59131,Nickel,Brass,0,0.4357474470327804
5b23,d507,5b23b59131,d5070cee0f,Brass,Nickel,0,0.43589070209862546
d507,a672,d5070cee0f,a672c8a1fa,Nickel,Brass,0,0.5879543369073609
a672,d507,a672c8a1fa,d5070cee0f,Brass,Nickel,0,0.5884401866610282
d507,2479,d5070cee0f,247918f662,Nickel,Nickel,0,0.47654224984836313
2479,d507,247918f662,d5070cee0f,Nickel,Nickel,0,0.47699679499696107
27c0,a80b,27c03bf211,a80b46b6d1,Nickel,Brass,0,0.512920905704849
a80b,27c0,a80b46b6d1,27c03bf211,Brass,Nickel,0,0.5135214122357001
27c0,8197,27c03bf211,8197f401c9,Nickel,Nickel,0,0.3877459373727492
8197,27c0,8197f401c9,27c03bf211,Nickel,Nickel,0,0.38663918550003423
27c0,bf77,27c03bf211,bf77a5ca9b,Nickel,Brass,0,0.3955074027325425
bf77,27c0,bf77a5ca9b,27c03bf211,Brass,Nickel,0,0.3954266045483745
27c0,a3b1,27c03bf211,a3b1085bea,Nickel,Brass,0,0.5843898684689373
a3b1,27c0,a3b1085bea,27c03bf211,Brass,Nickel,0,0.5843898684689374
27c0,803e,27c03bf211,803e2e304c,Nickel,Nickel,0,0.4653203217099071
803e,27c0,803e2e304c,27c03bf211,Nickel,Nickel,0,0.46488385267461635
27c0,5187,27c03bf211,5187134316,Nickel,Brass,0,0.7217320427436086
5187,27c0,5187134316,27c03bf211,Brass,Nickel,0,0.6747925529614522
27c0,6e46,27c03bf211,6e46d2b898,Nickel,Brass,0,0.5243539229633323
6e46,27c0,6e46d2b898,27c03bf211,Brass,Nickel,0,0.5242235140639172
27c0,db48,27c03bf211,db4804f266,Nickel,Nickel,0,0.6346999104131776
db48,27c0,db4804f266,27c03bf211,Nickel,Nickel,0,0.6342497155376107
27c0,a54c,27c03bf211,a54ce43a84,Nickel,Nickel,0,0.5779741064268189
a54c,27c0,a54ce43a84,27c03bf211,Nickel,Nickel,0,0.5772551536028683
27c0,0db0,27c03bf211,0db08b7f9e,Nickel,Nickel,0,0.6361437481093487
0db0,27c0,0db08b7f9e,27c03bf211,Nickel,Nickel,0,0.6342723539554326
27c0,9c65,27c03bf211,9c6504e345,Nickel,Brass,0,0.6204898965271082
9c65,27c0,9c6504e345,27c03bf211,Brass,Nickel,0,0.6213387103262344
27c0,3443,27c03bf211,3443ea5ba5,Nickel,Brass,0,0.5638640841150799
3443,27c0,3443ea5ba5,27c03bf211,Brass,Nickel,0,0.5598098599307603
27c0,1f25,27c03bf211,1f2544214d,Nickel,Nickel,0,0.6615761047383149
1f25,27c0,1f2544214d,27c03bf211,Nickel,Nickel,0,0.6614353567927441
27c0,0e45,27c03bf211,0e45ff7118,Nickel,Brass,0,0.5896602535838426
0e45,27c0,0e45ff7118,27c03bf211,Brass,Nickel,0,0.5892424740922773
27c0,c208,27c03bf211,c2081b71be,Nickel,Nickel,0,0.6411649642576559
c208,27c0,c2081b71be,27c03bf211,Nickel,Nickel,0,0.6410746358560662
27c0,4e01,27c03bf211,4e0193ff9e,Nickel,Nickel,0,0.4854794699609375
4e01,27c0,4e0193ff9e,27c03bf211,Nickel,Nickel,0,0.48532651656412684
27c0,2d95,27c03bf211,2d95605114,Nickel,Brass,0,0.5963189630715965
2d95,27c0,2d95605114,27c03bf211,Brass,Nickel,0,0.5961162232501656
27c0,8410,27c03bf211,84106ae247,Nickel,Nickel,0,0.6247590787039186
8410,27c0,84106ae247,27c03bf211,Nickel,Nickel,0,0.6248169334392542
27c0,eb35,27c03bf211,eb358a4d60,Nickel,Brass,0,0.5064280979688053
eb35,27c0,eb358a4d60,27c03bf211,Brass,Nickel,0,0.5052388635171915
27c0,5d25,27c03bf211,5d25cd3446,Nickel,Nickel,0,0.6847963738482847
5d25,27c0,5d25cd3446,27c03bf211,Nickel,Nickel,0,0.6847963738482847
27c0,5b23,27c03bf211,5b23b59131,Nickel,Brass,0,0.6414976058555797
5b23,27c0,5b23b59131,27c03bf211,Brass,Nickel,0,0.6413127139447162
27c0,a672,27c03bf211,a672c8a1fa,Nickel,Brass,0,0.41268485286714485
a672,27c0,a672c8a1fa,27c03bf211,Brass,Nickel,0,0.4126158757614356
27c0,2479,27c03bf211,247918f662,Nickel,Nickel,0,0.39727786126323766
2479,27c0,247918f662,27c03bf211,Nickel,Nickel,0,0.39716089671068716
a80b,8197,a80b46b6d1,8197f401c9,Brass,Nickel,0,0.4847081242190731
8197,a80b,8197f401c9,a80b46b6d1,Nickel,Brass,0,0.48454313146999917
a80b,bf77,a80b46b6d1,bf77a5ca9b,Brass,Brass,0,0.525616563990852
bf77,a80b,bf77a5ca9b,a80b46b6d1,Brass,Brass,0,0.5273105904764539
a80b,a3b1,a80b46b6d1,a3b1085bea,Brass,Brass,0,0.5626230159058669
a3b1,a80b,a3b1085bea,a80b46b6d1,Brass,Brass,0,0.5622528589029995
a80b,803e,a80b46b6d1,803e2e304c,Brass,Nickel,0,0.5423381977469524
803e,a80b,803e2e304c,a80b46b6d1,Nickel,Brass,0,0.5416642230995569
a80b,5187,a80b46b6d1,5187134316,Brass,Brass,0,0.5994804424532831
5187,a80b,5187134316,a80b46b6d1,Brass,Brass,0,0.5996236680630324
a80b,6e46,a80b46b6d1,6e46d2b898,Brass,Brass,0,0.5405607475087301
6e46,a80b,6e46d2b898,a80b46b6d1,Brass,Brass,0,0.5401545483146771
a80b,db48,a80b46b6d1,db4804f266,Brass,Nickel,0,0.7175273476699988
db48,a80b,db4804f266,a80b46b6d1,Nickel,Brass,0,0.7173733386006237
a80b,a54c,a80b46b6d1,a54ce43a84,Brass,Nickel,0,0.6229323956516182
a54c,a80b,a54ce43a84,a80b46b6d1,Nickel,Brass,0,0.6221377220424452
a80b,0db0,a80b46b6d1,0db08b7f9e,Brass,Nickel,0,0.5897610686075794
0db0,a80b,0db08b7f9e,a80b46b6d1,Nickel,Brass,0,0.5894238717490261
a80b,9c65,a80b46b6d1,9c6504e345,Brass,Brass,0,0.6963465445196098
9c65,a80b,9c6504e345,a80b46b6d1,Brass,Brass,0,0.6964602862400279
a80b,3443,a80b46b6d1,3443ea5ba5,Brass,Brass,0,0.5284776323834954
3443,a80b,3443ea5ba5,a80b46b6d1,Brass,Brass,0,0.5268537615416692
a80b,1f25,a80b46b6d1,1f2544214d,Brass,Nickel,0,0.5591413809801206
1f25,a80b,1f2544214d,a80b46b6d1,Nickel,Brass,0,0.5588701433659757
a80b,0e45,a80b46b6d1,0e45ff7118,Brass,Brass,0,0.4893407549502678
0e45,a80b,0e45ff7118,a80b46b6d1,Brass,Brass,0,0.4893437282874725
a80b,c208,a80b46b6d1,c2081b71be,Brass,Nickel,0,0.5086581571161725
c208,a80b,c2081b71be,a80b46b6d1,Nickel,Brass,0,0.5083970597584923
a80b,4e01,a80b46b6d1,4e0193ff9e,Brass,Nickel,0,0.502824046422866
4e01,a80b,4e0193ff9e,a80b46b6d1,Nickel,Brass,0,0.5028240464228659
a80b,2d95,a80b46b6d1,2d95605114,Brass,Brass,0,0.608793280318494
2d95,a80b,2d95605114,a80b46b6d1,Brass,Brass,0,0.6090193490967438
a80b,8410,a80b46b6d1,84106ae247,Brass,Nickel,0,0.6044753160768631
8410,a80b,84106ae247,a80b46b6d1,Nickel,Brass,0,0.6043262084951135
a80b,eb35,a80b46b6d1,eb358a4d60,Brass,Brass,0,0.5118582950582414
eb35,a80b,eb358a4d60,a80b46b6d1,Brass,Brass,0,0.511778341010055
a80b,5d25,a80b46b6d1,5d25cd3446,Brass,Nickel,0,0.5689495815329726
5d25,a80b,5d25cd3446,a80b46b6d1,Nickel,Brass,0,0.5683872656615244
a80b,5b23,a80b46b6d1,5b23b59131,Brass,Brass,0,0.6080369974047367
5b23,a80b,5b23b59131,a80b46b6d1,Brass,Brass,0,0.6078229476612363
a80b,a672,a80b46b6d1,a672c8a1fa,Brass,Brass,0,0.4713880922955065
a672,a80b,a672c8a1fa,a80b46b6d1,Brass,Brass,0,0.4707004207001541
a80b,2479,a80b46b6d1,247918f662,Brass,Nickel,0,0.6447930266762831
2479,a80b,247918f662,a80b46b6d1,Nickel,Brass,0,0.6443943940335041
8197,bf77,8197f401c9,bf77a5ca9b,Nickel,Brass,0,0.31741128533712804
bf77,8197,bf77a5ca9b,8197f401c9,Brass,Nickel,0,0.3173062409232106
8197,a3b1,8197f401c9,a3b1085bea,Nickel,Brass,0,0.3742915091044
a3b1,8197,a3b1085bea,8197f401c9,Brass,Nickel,0,0.37426974917420097
8197,803e,8197f401c9,803e2e304c,Nickel,Nickel,0,0.40429843735802007
803e,8197,803e2e304c,8197f401c9,Nickel,Nickel,0,0.4044928580440503
8197,5187,8197f401c9,5187134316,Nickel,Brass,0,0.36231108085756997
5187,8197,5187134316,8197f401c9,Brass,Nickel,0,0.36225579219755455
8197,6e46,8197f401c9,6e46d2b898,Nickel,Brass,0,0.4266361785552845
6e46,8197,6e46d2b898,8197f401c9,Brass,Nickel,0,0.42671879405454727
8197,db48,8197f401c9,db4804f266,Nickel,Nickel,0,0.471740432798366
db48,8197,db4804f266,8197f401c9,Nickel,Nickel,0,0.4714417098614917
8197,a54c,8197f401c9,a54ce43a84,Nickel,Nickel,0,0.5617418588766708
a54c,8197,a54ce43a84,8197f401c9,Nickel,Nickel,0,0.5616640893324402
8197,0db0,8197f401c9,0db08b7f9e,Nickel,Nickel,0,0.4876239649838524
0db0,8197,0db08b7f9e,8197f401c9,Nickel,Nickel,0,0.4869836185144587
8197,9c65,8197f401c9,9c6504e345,Nickel,Brass,0,0.4711126143962317
9c65,8197,9c6504e345,8197f401c9,Brass,Nickel,0,0.4708378667730259
8197,3443,8197f401c9,3443ea5ba5,Nickel,Brass,0,0.44975428376544063
3443,8197,3443ea5ba5,8197f401c9,Brass,Nickel,0,0.44974848776526155
8197,1f25,8197f401c9,1f2544214d,Nickel,Nickel,0,0.4718732075927951
1f25,8197,1f2544214d,8197f401c9,Nickel,Nickel,0,0.4725386687578351
8197,0e45,8197f401c9,0e45ff7118,Nickel,Brass,0,0.5659686220930692
0e45,8197,0e45ff7118,8197f401c9,Brass,Nickel,0,0.566025252203237
8197,c208,8197f401c9,c2081b71be,Nickel,Nickel,0,0.417349310532897
c208,8197,c2081b71be,8197f401c9,Nickel,Nickel,0,0.4149880895782325
8197,4e01,8197f401c9,4e0193ff9e,Nickel,Nickel,0,0.48214768537311964
4e01,8197,4e0193ff9e,8197f401c9,Nickel,Nickel,0,0.4842189565802827
8197,2d95,8197f401c9,2d95605114,Nickel,Brass,0,0.4073384769889837
2d95,8197,2d95605114,8197f401c9,Brass,Nickel,0,0.40746040604581196
8197,8410,8197f401c9,84106ae247,Nickel,Nickel,0,0.5666856121985394
8410,8197,84106ae247,8197f401c9,Nickel,Nickel,0,0.5616247669198878
8197,eb35,8197f401c9,eb358a4d60,Nickel,Brass,0,0.5291696911791565
eb35,8197,eb358a4d60,8197f401c9,Brass,Nickel,0,0.5289916452821546
8197,5d25,8197f401c9,5d25cd3446,Nickel,Nickel,0,0.6190564711522963
5d25,8197,5d25cd3446,8197f401c9,Nickel,Nickel,0,0.6190564711522969
8197,5b23,8197f401c9,5b23b59131,Nickel,Brass,0,0.40678287490830467
5b23,8197,5b23b59131,8197f401c9,Brass,Nickel,0,0.40662146476574906
8197,a672,8197f401c9,a672c8a1fa,Nickel,Brass,0,0.40227502241837554
a672,8197,a672c8a1fa,8197f401c9,Brass,Nickel,0,0.4022750224183756
8197,2479,8197f401c9,247918f662,Nickel,Nickel,0,0.48854108058355067
2479,8197,247918f662,8197f401c9,Nickel,Nickel,0,0.48777897772600887
bf77,a3b1,bf77a5ca9b,a3b1085bea,Brass,Brass,0,0.49232344822427526
a3b1,bf77,a3b1085bea,bf77a5ca9b,Brass,Brass,0,0.49232344822427554
bf77,803e,bf77a5ca9b,803e2e304c,Brass,Nickel,0,0.5438989744635704
803e,bf77,803e2e304c,bf77a5ca9b,Nickel,Brass,0,0.5442636390739916
bf77,5187,bf77a5ca9b,5187134316,Brass,Brass,0,0.5181016230699834
5187,bf77,5187134316,bf77a5ca9b,Brass,Brass,0,0.5174151021105337
bf77,6e46,bf77a5ca9b,6e46d2b898,Brass,Brass,0,0.5904682825619307
6e46,bf77,6e46d2b898,bf77a5ca9b,Brass,Brass,0,0.5907784100903692
bf77,db48,bf77a5ca9b,db4804f266,Brass,Nickel,0,0.6449207401601361
db48,bf77,db4804f266,bf77a5ca9b,Nickel,Brass,0,0.6449401232610352
bf77,a54c,bf77a5ca9b,a54ce43a84,Brass,Nickel,0,0.7553515782269549
a54c,bf77,a54ce43a84,bf77a5ca9b,Nickel,Brass,0,0.7552487712849493
bf77,0db0,bf77a5ca9b,0db08b7f9e,Brass,Nickel,0,0.6070029427243312
0db0,bf77,0db08b7f9e,bf77a5ca9b,Nickel,Brass,0,0.6070327720176331
bf77,9c65,bf77a5ca9b,9c6504e345,Brass,Brass,0,0.4977435385147426
9c65,bf77,9c6504e345,bf77a5ca9b,Brass,Brass,0,0.49842437543543666
bf77,3443,bf77a5ca9b,3443ea5ba5,Brass,Brass,0,0.40069825603719217
3443,bf77,3443ea5ba5,bf77a5ca9b,Brass,Brass,0,0.4005649747449006
bf77,1f25,bf77a5ca9b,1f2544214d,Brass,Nickel,0,0.4729326010313168
1f25,bf77,1f2544214d,bf77a5ca9b,Nickel,Brass,0,0.4726385984182912
bf77,0e45,bf77a5ca9b,0e45ff7118,Brass,Brass,0,0.6716972156695082
0e45,bf77,0e45ff7118,bf77a5ca9b,Brass,Brass,0,0.6673235723066727
bf77,c208,bf77a5ca9b,c2081b71be,Brass,Nickel,0,0.5976135849298372
c208,bf77,c2081b71be,bf77a5ca9b,Nickel,Brass,0,0.5976135849298371
bf77,4e01,bf77a5ca9b,4e0193ff9e,Brass,Nickel,0,0.5896566017951826
4e01,bf77,4e0193ff9e,bf77a5ca9b,Nickel,Brass,0,0.6133571873675179
bf77,2d95,bf77a5ca9b,2d95605114,Brass,Brass,0,0.6106028531693305
2d95,bf77,2d95605114,bf77a5ca9b,Brass,Brass,0,0.6105859378914108
bf77,8410,bf77a5ca9b,84106ae247,Brass,Nickel,0,0.4788973887396043
8410,bf77,84106ae247,bf77a5ca9b,Nickel,Brass,0,0.47890141210533704
bf77,eb35,bf77a5ca9b,eb358a4d60,Brass,Brass,0,0.6528303725629759
eb35,bf77,eb358a4d60,bf77a5ca9b,Brass,Brass,0,0.6526990430861974
bf77,5d25,bf77a5ca9b,5d25cd3446,Brass,Nickel,0,0.5280819524865652
5d25,bf77,5d25cd3446,bf77a5ca9b,Nickel,Brass,0,0.5280278822220111
bf77,5b23,bf77a5ca9b,5b23b59131,Brass,Brass,0,0.6263669920343465
5b23,bf77,5b23b59131,bf77a5ca9b,Brass,Brass,0,0.6262131106341172
bf77,a672,bf77a5ca9b,a672c8a1fa,Brass,Brass,0,0.7153865488955964
a672,bf77,a672c8a1fa,bf77a5ca9b,Brass,Brass,0,0.7152201193601273
bf77,2479,bf77a5ca9b,247918f662,Brass,Nickel,0,0.48804815001465757
2479,bf77,247918f662,bf77a5ca9b,Nickel,Brass,0,0.48783001055227293
a3b1,803e,a3b1085bea,803e2e304c,Brass,Nickel,0,0.6440991653361396
803e,a3b1,803e2e304c,a3b1085bea,Nickel,Brass,0,0.6446356569129956
a3b1,5187,a3b1085bea,5187134316,Brass,Brass,0,0.7283551101759487
5187,a3b1,5187134316,a3b1085bea,Brass,Brass,0,0.728119653278681
a3b1,6e46,a3b1085bea,6e46d2b898,Brass,Brass,0,0.4398179247696942
6e46,a3b1,6e46d2b898,a3b1085bea,Brass,Brass,0,0.44007958315920237
a3b1,db48,a3b1085bea,db4804f266,Brass,Nickel,0,0.5955219755894741
db48,a3b1,db4804f266,a3b1085bea,Nickel,Brass,0,0.5950407380597649
a3b1,a54c,a3b1085bea,a54ce43a84,Brass,Nickel,0,0.6190025420397792
a54c,a3b1,a54ce43a84,a3b1085bea,Nickel,Brass,0,0.6204864845531795
a3b1,0db0,a3b1085bea,0db08b7f9e,Brass,Nickel,0,0.6380938096580286
0db0,a3b1,0db08b7f9e,a3b1085bea,Nickel,Brass,0,0.6380554279805998
a3b1,9c65,a3b1085bea,9c6504e345,Brass,Brass,0,0.5956991250339349
9c65,a3b1,9c6504e345,a3b1085bea,Brass,Brass,0,0.5959629970026852
a3b1,3443,a3b1085bea,3443ea5ba5,Brass,Brass,0,0.473649415406495
3443,a3b1,3443ea5ba5,a3b1085bea,Brass,Brass,0,0.4734200509806025
a3b1,1f25,a3b1085bea,1f2544214d,Brass,Nickel,0,0.48577028707380643
1f25,a3b1,1f2544214d,a3b1085bea,Nickel,Brass,0,0.4857119253642161
a3b1,0e45,a3b1085bea,0e45ff7118,Brass,Brass,0,0.6633480797284207
0e45,a3b1,0e45ff7118,a3b1085bea,Brass,Brass,0,0.6634211321274198
a3b1,c208,a3b1085bea,c2081b71be,Brass,Nickel,0,0.683497448506325
c208,a3b1,c2081b71be,a3b1085bea,Nickel,Brass,0,0.683191843479651
a3b1,4e01,a3b1085bea,4e0193ff9e,Brass,Nickel,0,0.6455400542989713
4e01,a3b1,4e0193ff9e,a3b1085bea,Nickel,Brass,0,0.6466996966236432
a3b1,2d95,a3b1085bea,2d95605114,Brass,Brass,0,0.574068768661181
2d95,a3b1,2d95605114,a3b1085bea,Brass,Brass,0,0.5741083120330249
a3b1,8410,a3b1085bea,84106ae247,Brass,Nickel,0,0.8045054256167251
8410,a3b1,84106ae247,a3b1085bea,Nickel,Brass,0,0.8045686300886847
a3b1,eb35,a3b1085bea,eb358a4d60,Brass,Brass,0,0.5388280400136876
eb35,a3b1,eb358a4d60,a3b1085bea,Brass,Brass,0,0.5387845993470374
a3b1,5d25,a3b1085bea,5d25cd3446,Brass,Nickel,0,0.7227470987269111
5d25,a3b1,5d25cd3446,a3b1085bea,Nickel,Brass,0,0.7571347073696655
a3b1,5b23,a3b1085bea,5b23b59131,Brass,Brass,0,0.6091887527581403
5b23,a3b1,5b23b59131,a3b1085bea,Brass,Brass,0,0.6086940450076712
a3b1,a672,a3b1085bea,a672c8a1fa,Brass,Brass,0,0.653470996639094
a672,a3b1,a672c8a1fa,a3b1085bea,Brass,Brass,0,0.6535423596048331
a3b1,2479,a3b1085bea,247918f662,Brass,Nickel,0,0.4944310006048443
2479,a3b1,247918f662,a3b1085bea,Nickel,Brass,0,0.49422136773066366
803e,5187,803e2e304c,5187134316,Nickel,Brass,0,0.5902732304585451
5187,803e,5187134316,803e2e304c,Brass,Nickel,0,0.5898387307931908
803e,6e46,803e2e304c,6e46d2b898,Nickel,Brass,0,0.6294203272710865
6e46,803e,6e46d2b898,803e2e304c,Brass,Nickel,0,0.629869093114379
803e,db48,803e2e304c,db4804f266,Nickel,Nickel,0,0.6165107244286173
db48,803e,db4804f266,803e2e304c,Nickel,Nickel,0,0.6165509050661552
803e,a54c,803e2e304c,a54ce43a84,Nickel,Nickel,0,0.5215186195948193
a54c,803e,a54ce43a84,803e2e304c,Nickel,Nickel,0,0.5213699114436351
803e,0db0,803e2e304c,0db08b7f9e,Nickel,Nickel,0,0.46314939394069227
0db0,803e,0db08b7f9e,803e2e304c,Nickel,Nickel,0,0.4633197394264571
803e,9c65,803e2e304c,9c6504e345,Nickel,Brass,0,0.729795768511715
9c65,803e,9c6504e345,803e2e304c,Brass,Nickel,0,0.7293872278777761
803e,3443,803e2e304c,3443ea5ba5,Nickel,Brass,0,0.458395416565906
3443,803e,3443ea5ba5,803e2e304c,Brass,Nickel,0,0.4585798230127088
803e,1f25,803e2e304c,1f2544214d,Nickel,Nickel,0,0.46861811839223083
1f25,803e,1f2544214d,803e2e304c,Nickel,Nickel,0,0.5643052640832514
803e,0e45,803e2e304c,0e45ff7118,Nickel,Brass,0,0.6103339082646846
0e45,803e,0e45ff7118,803e2e304c,Brass,Nickel,0,0.610332268341705
803e,c208,803e2e304c,c2081b71be,Nickel,Nickel,0,0.5195131118904964
c208,803e,c2081b71be,803e2e304c,Nickel,Nickel,0,0.5191297220092478
803e,4e01,803e2e304c,4e0193ff9e,Nickel,Nickel,0,0.5625907800998143
4e01,803e,4e0193ff9e,803e2e304c,Nickel,Nickel,0,0.5623983502395877
803e,2d95,803e2e304c,2d95605114,Nickel,Brass,0,0.5140235844164175
2d95,803e,2d95605114,803e2e304c,Brass,Nickel,0,0.5140235844164173
803e,8410,803e2e304c,84106ae247,Nickel,Nickel,0,0.7014995501866359
8410,803e,84106ae247,803e2e304c,Nickel,Nickel,0,0.7015079625171179
803e,eb35,803e2e304c,eb358a4d60,Nickel,Brass,0,0.5089355731862951
eb35,803e,eb358a4d60,803e2e304c,Brass,Nickel,0,0.5091201193559292
803e,5d25,803e2e304c,5d25cd3446,Nickel,Nickel,0,0.4238616578184124
5d25,803e,5d25cd3446,803e2e304c,Nickel,Nickel,0,0.42279053734824906
803e,5b23,803e2e304c,5b23b59131,Nickel,Brass,0,0.43459059525436755
5b23,803e,5b23b59131,803e2e304c,Brass,Nickel,0,0.4347473442044245
803e,a672,803e2e304c,a672c8a1fa,Nickel,Brass,0,0.3569259461457031
a672,803e,a672c8a1fa,803e2e304c,Brass,Nickel,0,0.3562444636492474
803e,2479,803e2e304c,247918f662,Nickel,Nickel,0,0.5962066128812521
2479,803e,247918f662,803e2e304c,Nickel,Nickel,0,0.5964198832927607
5187,6e46,5187134316,6e46d2b898,Brass,Brass,0,0.40356529612432945
6e46,5187,6e46d2b898,5187134316,Brass,Brass,0,0.4022551895542986
5187,db48,5187134316,db4804f266,Brass,Nickel,0,0.6421429635847117
db48,5187,db4804f266,5187134316,Nickel,Brass,0,0.6421268070105237
5187,a54c,5187134316,a54ce43a84,Brass,Nickel,0,0.6520182383077048
a54c,5187,a54ce43a84,5187134316,Nickel,Brass,0,0.6520087464626878
5187,0db0,5187134316,0db08b7f9e,Brass,Nickel,0,0.5409449839247751
0db0,5187,0db08b7f9e,5187134316,Nickel,Brass,0,0.5387363321632823
5187,9c65,5187134316,9c6504e345,Brass,Brass,0,0.6773969945486644
9c65,5187,9c6504e345,5187134316,Brass,Brass,0,0.6772067733346796
5187,3443,5187134316,3443ea5ba5,Brass,Brass,0,0.5811735284113888
3443,5187,3443ea5ba5,5187134316,Brass,Brass,0,0.5806330415526579
5187,1f25,5187134316,1f2544214d,Brass,Nickel,0,0.546479255785488
1f25,5187,1f2544214d,5187134316,Nickel,Brass,0,0.5464792557854877
5187,0e45,5187134316,0e45ff7118,Brass,Brass,0,0.6535789353863685
0e45,5187,0e45ff7118,5187134316,Brass,Brass,0,0.6533634716890985
5187,c208,5187134316,c2081b71be,Brass,Nickel,0,0.4999973440016781
c208,5187,c2081b71be,5187134316,Nickel,Brass,0,0.5003196313033754
5187,4e01,5187134316,4e0193ff9e,Brass,Nickel,0,0.5297077022984403
4e01,5187,4e0193ff9e,5187134316,Nickel,Brass,0,0.5287316146532434
5187,2d95,5187134316,2d95605114,Brass,Brass,0,0.6531106860778375
2d95,5187,2d95605114,5187134316,Brass,Brass,0,0.653149191675304
5187,8410,5187134316,84106ae247,Brass,Nickel,0,0.8237982075854462
8410,5187,84106ae247,5187134316,Nickel,Brass,0,0.8237982075854463
5187,eb35,5187134316,eb358a4d60,Brass,Brass,0,0.4872935108876775
eb35,5187,eb358a4d60,5187134316,Brass,Brass,0,0.4870574358309283
5187,5d25,5187134316,5d25cd3446,Brass,Nickel,0,0.6371276816541693
5d25,5187,5d25cd3446,5187134316,Nickel,Brass,0,0.6361670477727898
5187,5b23,5187134316,5b23b59131,Brass,Brass,0,0.5504173184134195
5b23,5187,5b23b59131,5187134316,Brass,Brass,0,0.5506593809350634
5187,a672,5187134316,a672c8a1fa,Brass,Brass,0,0.650005886493131
a672,5187,a672c8a1fa,5187134316,Brass,Brass,0,0.6509178457423301
5187,2479,5187134316,247918f662,Brass,Nickel,0,0.5709293682519961
2479,5187,247918f662,5187134316,Nickel,Brass,0,0.5709166460314887
6e46,db48,6e46d2b898,db4804f266,Brass,Nickel,0,0.5733876515664251
db48,6e46,db4804f266,6e46d2b898,Nickel,Brass,0,0.5565346504026594
6e46,a54c,6e46d2b898,a54ce43a84,Brass,Nickel,0,0.5558000517373093
a54c,6e46,a54ce43a84,6e46d2b898,Nickel,Brass,0,0.5557577100063028
6e46,0db0,6e46d2b898,0db08b7f9e,Brass,Nickel,0,0.47979995646310175
0db0,6e46,0db08b7f9e,6e46d2b898,Nickel,Brass,0,0.48055204588085604
6e46,9c65,6e46d2b898,9c6504e345,Brass,Brass,0,0.5335611623263885
9c65,6e46,9c6504e345,6e46d2b898,Brass,Brass,0,0.533611688933534
6e46,3443,6e46d2b898,3443ea5ba5,Brass,Brass,0,0.5899773573905792
3443,6e46,3443ea5ba5,6e46d2b898,Brass,Brass,0,0.5897607534686885
6e46,1f25,6e46d2b898,1f2544214d,Brass,Nickel,0,0.5152208761593133
1f25,6e46,1f2544214d,6e46d2b898,Nickel,Brass,0,0.5153523371167945
6e46,0e45,6e46d2b898,0e45ff7118,Brass,Brass,0,0.693661355639747
0e45,6e46,0e45ff7118,6e46d2b898,Brass,Brass,0,0.6932555359133472
6e46,c208,6e46d2b898,c2081b71be,Brass,Nickel,0,0.6149112208933692
c208,6e46,c2081b71be,6e46d2b898,Nickel,Brass,0,0.6148022275314468
6e46,4e01,6e46d2b898,4e0193ff9e,Brass,Nickel,0,0.5353588910426594
4e01,6e46,4e0193ff9e,6e46d2b898,Nickel,Brass,0,0.5350135269402286
6e46,2d95,6e46d2b898,2d95605114,Brass,Brass,0,0.5138685699384271
2d95,6e46,2d95605114,6e46d2b898,Brass,Brass,0,0.5134983250615271
6e46,8410,6e46d2b898,84106ae247,Brass,Nickel,0,0.540784317664317
8410,6e46,84106ae247,6e46d2b898,Nickel,Brass,0,0.5446460195369611
6e46,eb35,6e46d2b898,eb358a4d60,Brass,Brass,0,0.5277282066732046
eb35,6e46,eb358a4d60,6e46d2b898,Brass,Brass,0,0.5280848048898992
6e46,5d25,6e46d2b898,5d25cd3446,Brass,Nickel,0,0.5777197488024578
5d25,6e46,5d25cd3446,6e46d2b898,Nickel,Brass,0,0.5777072684861896
6e46,5b23,6e46d2b898,5b23b59131,Brass,Brass,0,0.4618460380426963
