Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Matching Cells,Total Cells
9832,e2e1,9832ccda19,e2e185abaa,Nickel,Brass,0,2,32
e2e1,fd7f,e2e185abaa,fd7f2ac2e6,Brass,Nickel,0,1,79
fd7f,e2e1,fd7f2ac2e6,e2e185abaa,Nickel,Brass,0,1,28
e2e1,7eb7,e2e185abaa,7eb73b69a2,Brass,Nickel,0,1,79
7eb7,e2e1,7eb73b69a2,e2e185abaa,Nickel,Brass,0,2,16
e2e1,452f,e2e185abaa,452fe434c6,Brass,Brass,0,1,79
452f,e2e1,452fe434c6,e2e185abaa,Brass,Brass,0,2,30
e2e1,afed,e2e185abaa,afed40ee94,Brass,Nickel,0,1,79
afed,e2e1,afed40ee94,e2e185abaa,Nickel,Brass,0,0,30
e2e1,0927,e2e185abaa,092733cb5a,Brass,Nickel,0,1,79
0927,e2e1,092733cb5a,e2e185abaa,Nickel,Brass,0,1,30
e2e1,1a03,e2e185abaa,1a032b03d2,Brass,Nickel,0,1,79
1a03,e2e1,1a032b03d2,e2e185abaa,Nickel,Brass,0,1,25
e2e1,80bc,e2e185abaa,80bcb3c703,Brass,Nickel,0,1,79
80bc,e2e1,80bcb3c703,e2e185abaa,Nickel,Brass,0,1,30
e2e1,2068,e2e185abaa,20687884b3,Brass,Nickel,0,1,79
2068,e2e1,20687884b3,e2e185abaa,Nickel,Brass,0,1,30
e2e1,934c,e2e185abaa,934c7e7ee4,Brass,Nickel,0,1,79
934c,e2e1,934c7e7ee4,e2e185abaa,Nickel,Brass,0,0,27
e2e1,0dd2,e2e185abaa,0dd2c0579c,Brass,Nickel,0,1,79
0dd2,e2e1,0dd2c0579c,e2e185abaa,Nickel,Brass,0,1,24
e2e1,dc70,e2e185abaa,dc7048e78d,Brass,Brass,0,1,79
dc70,e2e1,dc7048e78d,e2e185abaa,Brass,Brass,0,1,29
e2e1,85f0,e2e185abaa,85f0782ccf,Brass,Nickel,0,2,79
85f0,e2e1,85f0782ccf,e2e185abaa,Nickel,Brass,0,1,31
e2e1,cf64,e2e185abaa,cf64a06a77,Brass,Nickel,0,1,79
cf64,e2e1,cf64a06a77,e2e185abaa,Nickel,Brass,0,1,31
e2e1,55fd,e2e185abaa,55fd02a3a3,Brass,Nickel,0,2,79
55fd,e2e1,55fd02a3a3,e2e185abaa,Nickel,Brass,0,1,30
e2e1,013b,e2e185abaa,013b07f331,Brass,Nickel,0,1,79
013b,e2e1,013b07f331,e2e185abaa,Nickel,Brass,0,1,30
e2e1,a987,e2e185abaa,a987dc8828,Brass,Nickel,0,1,79
a987,e2e1,a987dc8828,e2e185abaa,Nickel,Brass,0,0,22
e2e1,3919,e2e185abaa,39199f2515,Brass,Nickel,0,1,79
3919,e2e1,39199f2515,e2e185abaa,Nickel,Brass,0,1,24
e2e1,ea52,e2e185abaa,ea52448b24,Brass,Brass,0,2,79
ea52,e2e1,ea52448b24,e2e185abaa,Brass,Brass,0,1,20
e2e1,e276,e2e185abaa,e276fdcf6d,Brass,Brass,0,2,79
e276,e2e1,e276fdcf6d,e2e185abaa,Brass,Brass,0,2,16
e2e1,674b,e2e185abaa,674b436f3a,Brass,Nickel,0,1,79
674b,e2e1,674b436f3a,e2e185abaa,Nickel,Brass,0,1,21
e2e1,1a77,e2e185abaa,1a77ba21c8,Brass,Brass,0,1,79
1a77,e2e1,1a77ba21c8,e2e185abaa,Brass,Brass,0,2,19
e2e1,f32a,e2e185abaa,f32a57a32f,Brass,Nickel,0,1,79
f32a,e2e1,f32a57a32f,e2e185abaa,Nickel,Brass,0,1,15
e2e1,1dce,e2e185abaa,1dcecfe7ef,Brass,Nickel,0,1,79
1dce,e2e1,1dcecfe7ef,e2e185abaa,Nickel,Brass,0,1,18
e2e1,e1d1,e2e185abaa,e1d10c4c9a,Brass,Brass,0,2,79
e1d1,e2e1,e1d10c4c9a,e2e185abaa,Brass,Brass,0,1,21
e2e1,5d57,e2e185abaa,5d578deaca,Brass,Nickel,0,1,79
5d57,e2e1,5d578deaca,e2e185abaa,Nickel,Brass,0,0,23
e2e1,bd9b,e2e185abaa,bd9ba9bfd9,Brass,Nickel,0,1,79
bd9b,e2e1,bd9ba9bfd9,e2e185abaa,Nickel,Brass,0,1,30
e2e1,969d,e2e185abaa,969de41074,Brass,Nickel,0,1,79
969d,e2e1,969de41074,e2e185abaa,Nickel,Brass,0,1,18
e2e1,f8a1,e2e185abaa,f8a165aa6d,Brass,Nickel,0,1,79
f8a1,e2e1,f8a165aa6d,e2e185abaa,Nickel,Brass,0,1,25
e2e1,5869,e2e185abaa,58690e69c3,Brass,Brass,0,2,79
5869,e2e1,58690e69c3,e2e185abaa,Brass,Brass,0,1,22
e2e1,419d,e2e185abaa,419d3b7b8b,Brass,Brass,0,2,79
419d,e2e1,419d3b7b8b,e2e185abaa,Brass,Brass,0,0,18
e2e1,24f6,e2e185abaa,24f6dbda7e,Brass,Nickel,0,2,79
24f6,e2e1,24f6dbda7e,e2e185abaa,Nickel,Brass,0,1,26
e2e1,e67e,e2e185abaa,e67eb5a673,Brass,Nickel,0,1,79
e67e,e2e1,e67eb5a673,e2e185abaa,Nickel,Brass,0,1,25
e2e1,6166,e2e185abaa,61668d1fb7,Brass,Brass,0,1,79
6166,e2e1,61668d1fb7,e2e185abaa,Brass,Brass,0,1,20
e2e1,5f8c,e2e185abaa,5f8cdc8a2c,Brass,Brass,0,1,79
5f8c,e2e1,5f8cdc8a2c,e2e185abaa,Brass,Brass,0,1,22
e2e1,328b,e2e185abaa,328b732c85,Brass,Brass,0,2,79
328b,e2e1,328b732c85,e2e185abaa,Brass,Brass,0,3,18
e2e1,a98a,e2e185abaa,a98af1afc1,Brass,Nickel,0,2,79
a98a,e2e1,a98af1afc1,e2e185abaa,Nickel,Brass,0,1,30
e2e1,bbc3,e2e185abaa,bbc3c2b96b,Brass,Nickel,0,1,79
bbc3,e2e1,bbc3c2b96b,e2e185abaa,Nickel,Brass,0,1,26
e2e1,d6a2,e2e185abaa,d6a27920cc,Brass,Nickel,0,1,79
d6a2,e2e1,d6a27920cc,e2e185abaa,Nickel,Brass,0,0,28
e2e1,8c30,e2e185abaa,8c30b73ef2,Brass,Brass,0,2,79
8c30,e2e1,8c30b73ef2,e2e185abaa,Brass,Brass,0,1,16
e2e1,c28d,e2e185abaa,c28d051c91,Brass,Nickel,0,1,79
c28d,e2e1,c28d051c91,e2e185abaa,Nickel,Brass,0,1,19
e2e1,1a06,e2e185abaa,1a06517ab5,Brass,Brass,0,1,79
1a06,e2e1,1a06517ab5,e2e185abaa,Brass,Brass,0,1,22
e2e1,d632,e2e185abaa,d632324bc2,Brass,Brass,0,1,79
d632,e2e1,d632324bc2,e2e185abaa,Brass,Brass,0,1,19
e2e1,0ae9,e2e185abaa,0ae9089aac,Brass,Nickel,0,2,79
0ae9,e2e1,0ae9089aac,e2e185abaa,Nickel,Brass,0,2,37
e2e1,c8cf,e2e185abaa,c8cf7b0a72,Brass,Nickel,0,2,79
c8cf,e2e1,c8cf7b0a72,e2e185abaa,Nickel,Brass,0,1,23
e2e1,3cb9,e2e185abaa,3cb96b1795,Brass,Brass,0,1,79
3cb9,e2e1,3cb96b1795,e2e185abaa,Brass,Brass,0,1,22
e2e1,5124,e2e185abaa,5124e63bf7,Brass,Nickel,0,1,79
5124,e2e1,5124e63bf7,e2e185abaa,Nickel,Brass,0,1,29
e2e1,738f,e2e185abaa,738f1f49ca,Brass,Nickel,0,1,79
738f,e2e1,738f1f49ca,e2e185abaa,Nickel,Brass,0,1,20
e2e1,f7d1,e2e185abaa,f7d102c093,Brass,Nickel,0,1,79
f7d1,e2e1,f7d102c093,e2e185abaa,Nickel,Brass,0,0,26
e2e1,b183,e2e185abaa,b183ad90fd,Brass,Brass,0,1,79
b183,e2e1,b183ad90fd,e2e185abaa,Brass,Brass,0,1,18
e2e1,7b55,e2e185abaa,7b5563a5da,Brass,Brass,0,2,79
7b55,e2e1,7b5563a5da,e2e185abaa,Brass,Brass,0,1,21
e2e1,bf39,e2e185abaa,bf39a74355,Brass,Nickel,0,1,79
bf39,e2e1,bf39a74355,e2e185abaa,Nickel,Brass,0,1,32
e2e1,9668,e2e185abaa,96682fe629,Brass,Nickel,0,1,79
9668,e2e1,96682fe629,e2e185abaa,Nickel,Brass,0,1,30
e2e1,63e2,e2e185abaa,63e2a29286,Brass,Nickel,0,1,79
63e2,e2e1,63e2a29286,e2e185abaa,Nickel,Brass,0,0,25
e2e1,4604,e2e185abaa,4604a209c8,Brass,Nickel,0,1,79
4604,e2e1,4604a209c8,e2e185abaa,Nickel,Brass,0,1,26
5b9f,3d1f,5b9fc8e48f,3d1fd39982,Brass,Steel,0,2,81
3d1f,5b9f,3d1fd39982,5b9fc8e48f,Steel,Brass,0,1,66
5b9f,92c7,5b9fc8e48f,92c70fe3b7,Brass,Brass,0,2,81
92c7,5b9f,92c70fe3b7,5b9fc8e48f,Brass,Brass,0,2,83
5b9f,4a46,5b9fc8e48f,4a46232b29,Brass,Brass,0,2,81
4a46,5b9f,4a46232b29,5b9fc8e48f,Brass,Brass,0,3,58
5b9f,5eb2,5b9fc8e48f,5eb26faa84,Brass,Brass,0,2,81
5eb2,5b9f,5eb26faa84,5b9fc8e48f,Brass,Brass,0,2,75
5b9f,d3ad,5b9fc8e48f,d3adfff3b8,Brass,Brass,0,2,81
d3ad,5b9f,d3adfff3b8,5b9fc8e48f,Brass,Brass,0,2,86
5b9f,fad5,5b9fc8e48f,fad5b75288,Brass,Brass,0,1,81
fad5,5b9f,fad5b75288,5b9fc8e48f,Brass,Brass,0,1,55
5b9f,e2a9,5b9fc8e48f,e2a95bf1f1,Brass,Brass,0,2,81
e2a9,5b9f,e2a95bf1f1,5b9fc8e48f,Brass,Brass,0,2,82
5b9f,42e1,5b9fc8e48f,42e1f45c91,Brass,Brass,0,2,81
42e1,5b9f,42e1f45c91,5b9fc8e48f,Brass,Brass,0,4,78
5b9f,903c,5b9fc8e48f,903c05e18c,Brass,Nickel,0,3,81
903c,5b9f,903c05e18c,5b9fc8e48f,Nickel,Brass,0,3,83
5b9f,fd58,5b9fc8e48f,fd58445c04,Brass,Brass,0,2,81
fd58,5b9f,fd58445c04,5b9fc8e48f,Brass,Brass,0,2,74
5b9f,22d9,5b9fc8e48f,22d9b6e193,Brass,Brass,0,2,81
22d9,5b9f,22d9b6e193,5b9fc8e48f,Brass,Brass,0,2,58
5b9f,7398,5b9fc8e48f,73987ddd85,Brass,Nickel,0,2,81
7398,5b9f,73987ddd85,5b9fc8e48f,Nickel,Brass,0,2,83
5b9f,7545,5b9fc8e48f,7545c4866d,Brass,Brass,0,1,81
7545,5b9f,7545c4866d,5b9fc8e48f,Brass,Brass,0,1,47
5b9f,e625,5b9fc8e48f,e625ebb890,Brass,Brass,0,1,81
e625,5b9f,e625ebb890,5b9fc8e48f,Brass,Brass,0,2,64
5b9f,a3d4,5b9fc8e48f,a3d496b0a6,Brass,Brass,0,3,81
a3d4,5b9f,a3d496b0a6,5b9fc8e48f,Brass,Brass,0,4,81
5b9f,7387,5b9fc8e48f,73874b420d,Brass,Brass,0,3,81
7387,5b9f,73874b420d,5b9fc8e48f,Brass,Brass,0,3,84
5b9f,4da0,5b9fc8e48f,4da0c94dea,Brass,Brass,0,2,81
4da0,5b9f,4da0c94dea,5b9fc8e48f,Brass,Brass,0,2,80
5b9f,7c68,5b9fc8e48f,7c688a3b8a,Brass,Brass,0,2,81
7c68,5b9f,7c688a3b8a,5b9fc8e48f,Brass,Brass,0,2,72
5b9f,a0ee,5b9fc8e48f,a0eeaed1b6,Brass,Brass,0,2,81
a0ee,5b9f,a0eeaed1b6,5b9fc8e48f,Brass,Brass,0,1,58
5b9f,c68e,5b9fc8e48f,c68e6ca665,Brass,Brass,0,2,81
c68e,5b9f,c68e6ca665,5b9fc8e48f,Brass,Brass,0,1,75
5b9f,77fb,5b9fc8e48f,77fb3cb91a,Brass,Brass,0,2,81
77fb,5b9f,77fb3cb91a,5b9fc8e48f,Brass,Brass,0,1,73
5b9f,416e,5b9fc8e48f,416eee8042,Brass,Brass,0,2,81
416e,5b9f,416eee8042,5b9fc8e48f,Brass,Brass,0,2,88
5b9f,e5bf,5b9fc8e48f,e5bf6d1345,Brass,Steel,0,2,81
e5bf,5b9f,e5bf6d1345,5b9fc8e48f,Steel,Brass,0,3,72
5b9f,7dcd,5b9fc8e48f,7dcda8c797,Brass,Steel,0,2,81
7dcd,5b9f,7dcda8c797,5b9fc8e48f,Steel,Brass,0,2,72
5b9f,41e9,5b9fc8e48f,41e9b00cd6,Brass,Brass,0,2,81
41e9,5b9f,41e9b00cd6,5b9fc8e48f,Brass,Brass,0,1,68
5b9f,f1e9,5b9fc8e48f,f1e98e4af6,Brass,Brass,0,2,81
f1e9,5b9f,f1e98e4af6,5b9fc8e48f,Brass,Brass,0,2,83
5b9f,2802,5b9fc8e48f,2802b7bac9,Brass,Brass,0,2,81
2802,5b9f,2802b7bac9,5b9fc8e48f,Brass,Brass,0,1,54
5b9f,3760,5b9fc8e48f,3760242a91,Brass,Brass,0,2,81
3760,5b9f,3760242a91,5b9fc8e48f,Brass,Brass,0,2,84
5b9f,2dbc,5b9fc8e48f,2dbcc740d7,Brass,Brass,0,1,81
2dbc,5b9f,2dbcc740d7,5b9fc8e48f,Brass,Brass,0,1,39
5b9f,0de7,5b9fc8e48f,0de7ee9123,Brass,Brass,0,2,81
0de7,5b9f,0de7ee9123,5b9fc8e48f,Brass,Brass,0,2,72
5b9f,10aa,5b9fc8e48f,10aa414952,Brass,Brass,0,4,81
10aa,5b9f,10aa414952,5b9fc8e48f,Brass,Brass,0,6,81
5b9f,ae9b,5b9fc8e48f,ae9b0acf0b,Brass,Nickel,0,1,81
ae9b,5b9f,ae9b0acf0b,5b9fc8e48f,Nickel,Brass,0,0,16
5b9f,e947,5b9fc8e48f,e947234b60,Brass,Nickel,0,1,81
e947,5b9f,e947234b60,5b9fc8e48f,Nickel,Brass,0,1,26
5b9f,cc6c,5b9fc8e48f,cc6c455419,Brass,Brass,0,1,81
cc6c,5b9f,cc6c455419,5b9fc8e48f,Brass,Brass,0,1,14
5b9f,7204,5b9fc8e48f,7204a1feeb,Brass,Brass,0,2,81
7204,5b9f,7204a1feeb,5b9fc8e48f,Brass,Brass,0,1,20
5b9f,867e,5b9fc8e48f,867e742682,Brass,Nickel,0,1,81
867e,5b9f,867e742682,5b9fc8e48f,Nickel,Brass,0,1,26
5b9f,ff11,5b9fc8e48f,ff11e3e39e,Brass,Nickel,0,1,81
ff11,5b9f,ff11e3e39e,5b9fc8e48f,Nickel,Brass,0,1,26
5b9f,1be7,5b9fc8e48f,1be78463d7,Brass,Brass,0,1,81
1be7,5b9f,1be78463d7,5b9fc8e48f,Brass,Brass,0,0,20
5b9f,744a,5b9fc8e48f,744a7e7690,Brass,Nickel,0,2,81
744a,5b9f,744a7e7690,5b9fc8e48f,Nickel,Brass,0,0,21
5b9f,1ed3,5b9fc8e48f,1ed3442cfa,Brass,Nickel,0,1,81
1ed3,5b9f,1ed3442cfa,5b9fc8e48f,Nickel,Brass,0,1,18
5b9f,93f6,5b9fc8e48f,93f6afc25d,Brass,Nickel,0,2,81
93f6,5b9f,93f6afc25d,5b9fc8e48f,Nickel,Brass,0,1,28
5b9f,2753,5b9fc8e48f,275310424a,Brass,Brass,0,1,81
2753,5b9f,275310424a,5b9fc8e48f,Brass,Brass,0,0,21
5b9f,27c4,5b9fc8e48f,27c44d34a4,Brass,Brass,0,1,81
27c4,5b9f,27c44d34a4,5b9fc8e48f,Brass,Brass,0,0,20
5b9f,41f1,5b9fc8e48f,41f1030655,Brass,Nickel,0,1,81
41f1,5b9f,41f1030655,5b9fc8e48f,Nickel,Brass,0,2,24
5b9f,d00b,5b9fc8e48f,d00bf582d1,Brass,Brass,0,1,81
d00b,5b9f,d00bf582d1,5b9fc8e48f,Brass,Brass,0,1,16
5b9f,9f5c,5b9fc8e48f,9f5cee2a11,Brass,Nickel,0,1,81
9f5c,5b9f,9f5cee2a11,5b9fc8e48f,Nickel,Brass,0,1,25
5b9f,b4f6,5b9fc8e48f,b4f6763191,Brass,Nickel,0,1,81
b4f6,5b9f,b4f6763191,5b9fc8e48f,Nickel,Brass,0,2,21
5b9f,eb19,5b9fc8e48f,eb19c4c309,Brass,Nickel,0,1,81
eb19,5b9f,eb19c4c309,5b9fc8e48f,Nickel,Brass,0,1,23
5b9f,3c68,5b9fc8e48f,3c6819beb9,Brass,Brass,0,1,81
3c68,5b9f,3c6819beb9,5b9fc8e48f,Brass,Brass,0,1,16
5b9f,88c2,5b9fc8e48f,88c293654f,Brass,Nickel,0,2,81
88c2,5b9f,88c293654f,5b9fc8e48f,Nickel,Brass,0,1,28
5b9f,d507,5b9fc8e48f,d5070cee0f,Brass,Nickel,0,2,81
d507,5b9f,d5070cee0f,5b9fc8e48f,Nickel,Brass,0,1,26
5b9f,27c0,5b9fc8e48f,27c03bf211,Brass,Nickel,0,1,81
27c0,5b9f,27c03bf211,5b9fc8e48f,Nickel,Brass,0,1,26
5b9f,a80b,5b9fc8e48f,a80b46b6d1,Brass,Brass,0,1,81
a80b,5b9f,a80b46b6d1,5b9fc8e48f,Brass,Brass,0,0,23
5b9f,8197,5b9fc8e48f,8197f401c9,Brass,Nickel,0,1,81
8197,5b9f,8197f401c9,5b9fc8e48f,Nickel,Brass,0,1,23
5b9f,bf77,5b9fc8e48f,bf77a5ca9b,Brass,Brass,0,2,81
bf77,5b9f,bf77a5ca9b,5b9fc8e48f,Brass,Brass,0,1,23
5b9f,a3b1,5b9fc8e48f,a3b1085bea,Brass,Brass,0,1,81
a3b1,5b9f,a3b1085bea,5b9fc8e48f,Brass,Brass,0,0,18
5b9f,803e,5b9fc8e48f,803e2e304c,Brass,Nickel,0,1,81
803e,5b9f,803e2e304c,5b9fc8e48f,Nickel,Brass,0,0,26
5b9f,5187,5b9fc8e48f,5187134316,Brass,Brass,0,1,81
5187,5b9f,5187134316,5b9fc8e48f,Brass,Brass,0,1,26
5b9f,81a5,5b9fc8e48f,81a541161d,Brass,Brass,0,1,81
81a5,5b9f,81a541161d,5b9fc8e48f,Brass,Brass,0,1,23
5b9f,6e46,5b9fc8e48f,6e46d2b898,Brass,Brass,0,1,81
6e46,5b9f,6e46d2b898,5b9fc8e48f,Brass,Brass,0,1,11
5b9f,db48,5b9fc8e48f,db4804f266,Brass,Nickel,0,1,81
db48,5b9f,db4804f266,5b9fc8e48f,Nickel,Brass,0,0,23
5b9f,a54c,5b9fc8e48f,a54ce43a84,Brass,Nickel,0,1,81
a54c,5b9f,a54ce43a84,5b9fc8e48f,Nickel,Brass,0,1,23
5b9f,0db0,5b9fc8e48f,0db08b7f9e,Brass,Nickel,0,2,81
0db0,5b9f,0db08b7f9e,5b9fc8e48f,Nickel,Brass,0,1,20
5b9f,9c65,5b9fc8e48f,9c6504e345,Brass,Brass,0,1,81
9c65,5b9f,9c6504e345,5b9fc8e48f,Brass,Brass,0,1,24
5b9f,3443,5b9fc8e48f,3443ea5ba5,Brass,Brass,0,1,81
3443,5b9f,3443ea5ba5,5b9fc8e48f,Brass,Brass,0,1,30
5b9f,1f25,5b9fc8e48f,1f2544214d,Brass,Nickel,0,1,81
1f25,5b9f,1f2544214d,5b9fc8e48f,Nickel,Brass,0,2,26
5b9f,0e45,5b9fc8e48f,0e45ff7118,Brass,Brass,0,1,81
0e45,5b9f,0e45ff7118,5b9fc8e48f,Brass,Brass,0,0,16
5b9f,c208,5b9fc8e48f,c2081b71be,Brass,Nickel,0,1,81
c208,5b9f,c2081b71be,5b9fc8e48f,Nickel,Brass,0,0,21
5b9f,4e01,5b9fc8e48f,4e0193ff9e,Brass,Nickel,0,1,81
4e01,5b9f,4e0193ff9e,5b9fc8e48f,Nickel,Brass,0,1,27
5b9f,2d95,5b9fc8e48f,2d95605114,Brass,Brass,0,1,81
2d95,5b9f,2d95605114,5b9fc8e48f,Brass,Brass,0,1,43
5b9f,8410,5b9fc8e48f,84106ae247,Brass,Nickel,0,1,81
8410,5b9f,84106ae247,5b9fc8e48f,Nickel,Brass,0,1,48
5b9f,eb35,5b9fc8e48f,eb358a4d60,Brass,Brass,0,1,81
eb35,5b9f,eb358a4d60,5b9fc8e48f,Brass,Brass,0,0,28
5b9f,dc44,5b9fc8e48f,dc441ada9f,Brass,Nickel,0,2,81
dc44,5b9f,dc441ada9f,5b9fc8e48f,Nickel,Brass,0,1,50
5b9f,5d25,5b9fc8e48f,5d25cd3446,Brass,Nickel,0,1,81
5d25,5b9f,5d25cd3446,5b9fc8e48f,Nickel,Brass,0,1,34
5b9f,5b23,5b9fc8e48f,5b23b59131,Brass,Brass,0,1,81
5b23,5b9f,5b23b59131,5b9fc8e48f,Brass,Brass,0,2,44
5b9f,a672,5b9fc8e48f,a672c8a1fa,Brass,Brass,0,1,81
a672,5b9f,a672c8a1fa,5b9fc8e48f,Brass,Brass,0,1,34
5b9f,2479,5b9fc8e48f,247918f662,Brass,Nickel,0,2,81
2479,5b9f,247918f662,5b9fc8e48f,Nickel,Brass,0,2,44
5b9f,5535,5b9fc8e48f,55353f0163,Brass,Nickel,0,2,81
5535,5b9f,55353f0163,5b9fc8e48f,Nickel,Brass,0,2,56
5b9f,0294,5b9fc8e48f,02947d29e4,Brass,Nickel,0,1,81
0294,5b9f,02947d29e4,5b9fc8e48f,Nickel,Brass,0,0,31
5b9f,e86c,5b9fc8e48f,e86c75e79f,Brass,Nickel,0,2,81
e86c,5b9f,e86c75e79f,5b9fc8e48f,Nickel,Brass,0,2,30
5b9f,b3ac,5b9fc8e48f,b3ac369bf4,Brass,Nickel,0,1,81
b3ac,5b9f,b3ac369bf4,5b9fc8e48f,Nickel,Brass,0,1,31
5b9f,486a,5b9fc8e48f,486a559005,Brass,Brass,0,1,81
486a,5b9f,486a559005,5b9fc8e48f,Brass,Brass,0,1,27
5b9f,c720,5b9fc8e48f,c720426380,Brass,Nickel,0,1,81
c720,5b9f,c720426380,5b9fc8e48f,Nickel,Brass,0,1,33
5b9f,e94f,5b9fc8e48f,e94f036fc5,Brass,Nickel,0,1,81
e94f,5b9f,e94f036fc5,5b9fc8e48f,Nickel,Brass,0,1,30
5b9f,76bc,5b9fc8e48f,76bc55555d,Brass,Nickel,0,2,81
76bc,5b9f,76bc55555d,5b9fc8e48f,Nickel,Brass,0,1,37
5b9f,fc45,5b9fc8e48f,fc45467ffe,Brass,Nickel,0,1,81
fc45,5b9f,fc45467ffe,5b9fc8e48f,Nickel,Brass,0,1,30
5b9f,75bf,5b9fc8e48f,75bfb64db5,Brass,Nickel,0,1,81
75bf,5b9f,75bfb64db5,5b9fc8e48f,Nickel,Brass,0,2,37
5b9f,3762,5b9fc8e48f,376243150e,Brass,Nickel,0,1,81
3762,5b9f,376243150e,5b9fc8e48f,Nickel,Brass,0,1,32
5b9f,38ef,5b9fc8e48f,38ef822a2c,Brass,Nickel,0,1,81
38ef,5b9f,38ef822a2c,5b9fc8e48f,Nickel,Brass,0,1,20
5b9f,c19c,5b9fc8e48f,c19c27cb07,Brass,Nickel,0,1,81
c19c,5b9f,c19c27cb07,5b9fc8e48f,Nickel,Brass,0,1,23
5b9f,ebeb,5b9fc8e48f,ebeb95ffcb,Brass,Nickel,0,2,81
ebeb,5b9f,ebeb95ffcb,5b9fc8e48f,Nickel,Brass,0,0,26
5b9f,054f,5b9fc8e48f,054ff5af96,Brass,Nickel,0,1,81
054f,5b9f,054ff5af96,5b9fc8e48f,Nickel,Brass,0,1,30
5b9f,47e4,5b9fc8e48f,47e4c51fd8,Brass,Nickel,0,1,81
47e4,5b9f,47e4c51fd8,5b9fc8e48f,Nickel,Brass,0,1,31
5b9f,f153,5b9fc8e48f,f15352c9a3,Brass,Nickel,0,2,81
f153,5b9f,f15352c9a3,5b9fc8e48f,Nickel,Brass,0,1,24
5b9f,9086,5b9fc8e48f,9086d2ca3d,Brass,Nickel,0,1,81
9086,5b9f,9086d2ca3d,5b9fc8e48f,Nickel,Brass,0,1,28
5b9f,d0c4,5b9fc8e48f,d0c419dc2a,Brass,Nickel,0,1,81
d0c4,5b9f,d0c419dc2a,5b9fc8e48f,Nickel,Brass,0,0,28
5b9f,5bd3,5b9fc8e48f,5bd399d4e4,Brass,Nickel,0,1,81
5bd3,5b9f,5bd399d4e4,5b9fc8e48f,Nickel,Brass,0,1,30
5b9f,e71c,5b9fc8e48f,e71cf87e3f,Brass,Nickel,0,1,81
e71c,5b9f,e71cf87e3f,5b9fc8e48f,Nickel,Brass,0,1,27
5b9f,405e,5b9fc8e48f,405e6fb3cc,Brass,Nickel,0,1,81
405e,5b9f,405e6fb3cc,5b9fc8e48f,Nickel,Brass,0,0,24
5b9f,9832,5b9fc8e48f,9832ccda19,Brass,Nickel,0,1,81
9832,5b9f,9832ccda19,5b9fc8e48f,Nickel,Brass,0,1,32
5b9f,fd7f,5b9fc8e48f,fd7f2ac2e6,Brass,Nickel,0,1,81
fd7f,5b9f,fd7f2ac2e6,5b9fc8e48f,Nickel,Brass,0,1,28
5b9f,7eb7,5b9fc8e48f,7eb73b69a2,Brass,Nickel,0,1,81
7eb7,5b9f,7eb73b69a2,5b9fc8e48f,Nickel,Brass,0,1,16
5b9f,452f,5b9fc8e48f,452fe434c6,Brass,Brass,0,1,81
452f,5b9f,452fe434c6,5b9fc8e48f,Brass,Brass,0,1,30
5b9f,afed,5b9fc8e48f,afed40ee94,Brass,Nickel,0,2,81
afed,5b9f,afed40ee94,5b9fc8e48f,Nickel,Brass,0,2,30
5b9f,0927,5b9fc8e48f,092733cb5a,Brass,Nickel,0,2,81
0927,5b9f,092733cb5a,5b9fc8e48f,Nickel,Brass,0,0,30
5b9f,1a03,5b9fc8e48f,1a032b03d2,Brass,Nickel,0,1,81
1a03,5b9f,1a032b03d2,5b9fc8e48f,Nickel,Brass,0,1,25
5b9f,80bc,5b9fc8e48f,80bcb3c703,Brass,Nickel,0,1,81
80bc,5b9f,80bcb3c703,5b9fc8e48f,Nickel,Brass,0,1,30
5b9f,2068,5b9fc8e48f,20687884b3,Brass,Nickel,0,1,81
2068,5b9f,20687884b3,5b9fc8e48f,Nickel,Brass,0,1,30
5b9f,934c,5b9fc8e48f,934c7e7ee4,Brass,Nickel,0,1,81
934c,5b9f,934c7e7ee4,5b9fc8e48f,Nickel,Brass,0,1,27
5b9f,0dd2,5b9fc8e48f,0dd2c0579c,Brass,Nickel,0,1,81
0dd2,5b9f,0dd2c0579c,5b9fc8e48f,Nickel,Brass,0,0,24
5b9f,dc70,5b9fc8e48f,dc7048e78d,Brass,Brass,0,2,81
dc70,5b9f,dc7048e78d,5b9fc8e48f,Brass,Brass,0,1,29
5b9f,85f0,5b9fc8e48f,85f0782ccf,Brass,Nickel,0,2,81
85f0,5b9f,85f0782ccf,5b9fc8e48f,Nickel,Brass,0,0,31
5b9f,cf64,5b9fc8e48f,cf64a06a77,Brass,Nickel,0,2,81
cf64,5b9f,cf64a06a77,5b9fc8e48f,Nickel,Brass,0,1,31
5b9f,55fd,5b9fc8e48f,55fd02a3a3,Brass,Nickel,0,1,81
55fd,5b9f,55fd02a3a3,5b9fc8e48f,Nickel,Brass,0,2,30
5b9f,013b,5b9fc8e48f,013b07f331,Brass,Nickel,0,1,81
013b,5b9f,013b07f331,5b9fc8e48f,Nickel,Brass,0,1,30
5b9f,a987,5b9fc8e48f,a987dc8828,Brass,Nickel,0,1,81
a987,5b9f,a987dc8828,5b9fc8e48f,Nickel,Brass,0,2,22
5b9f,3919,5b9fc8e48f,39199f2515,Brass,Nickel,0,1,81
3919,5b9f,39199f2515,5b9fc8e48f,Nickel,Brass,0,0,24
