Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Matching Cells,Total Cells
a3b1,d645,a3b1085bea,d64504718a,Nickel,Nickel,0,2,26
d645,f366,d64504718a,f366f00cde,Nickel,Nickel,0,2,31
f366,d645,f366f00cde,d64504718a,Nickel,Nickel,0,2,36
d645,81bb,d64504718a,81bb3cb084,Nickel,Nickel,0,2,31
81bb,d645,81bb3cb084,d64504718a,Nickel,Nickel,0,2,32
d645,326b,d64504718a,326bd7053d,Nickel,Nickel,0,1,31
326b,d645,326bd7053d,d64504718a,Nickel,Nickel,0,2,42
d645,867e,d64504718a,867e742682,Nickel,Nickel,0,2,31
867e,d645,867e742682,d64504718a,Nickel,Nickel,0,2,32
d645,9c65,d64504718a,9c6504e345,Nickel,Nickel,0,1,31
9c65,d645,9c6504e345,d64504718a,Nickel,Nickel,0,2,36
d645,27c0,d64504718a,27c03bf211,Nickel,Nickel,0,1,31
27c0,d645,27c03bf211,d64504718a,Nickel,Nickel,0,2,32
d645,ef85,d64504718a,ef85c2ef6b,Nickel,Nickel,0,3,31
ef85,d645,ef85c2ef6b,d64504718a,Nickel,Nickel,0,2,42
d645,9b00,d64504718a,9b00c4c264,Nickel,Nickel,0,3,31
9b00,d645,9b00c4c264,d64504718a,Nickel,Nickel,0,2,23
d645,93f6,d64504718a,93f6afc25d,Nickel,Nickel,0,2,31
93f6,d645,93f6afc25d,d64504718a,Nickel,Nickel,0,2,32
d645,a54c,d64504718a,a54ce43a84,Nickel,Nickel,0,1,31
a54c,d645,a54ce43a84,d64504718a,Nickel,Nickel,0,2,42
d645,218a,d64504718a,218ae10a65,Nickel,Nickel,0,1,31
218a,d645,218ae10a65,d64504718a,Nickel,Nickel,0,3,36
d645,9645,d64504718a,9645e12969,Nickel,Nickel,0,2,31
9645,d645,9645e12969,d64504718a,Nickel,Nickel,0,2,36
d645,979f,d64504718a,979f5b1f5f,Nickel,Nickel,0,1,31
979f,d645,979f5b1f5f,d64504718a,Nickel,Nickel,0,4,36
d645,1ea8,d64504718a,1ea8833be0,Nickel,Nickel,0,2,31
1ea8,d645,1ea8833be0,d64504718a,Nickel,Nickel,0,1,22
d645,0db0,d64504718a,0db08b7f9e,Nickel,Nickel,0,3,31
0db0,d645,0db08b7f9e,d64504718a,Nickel,Nickel,0,2,42
d645,fc6e,d64504718a,fc6e345a87,Nickel,Nickel,0,1,31
fc6e,d645,fc6e345a87,d64504718a,Nickel,Nickel,0,2,27
d645,5187,d64504718a,5187134316,Nickel,Nickel,0,1,31
5187,d645,5187134316,d64504718a,Nickel,Nickel,0,2,42
d645,9fbb,d64504718a,9fbbe4fcae,Nickel,Nickel,0,1,31
9fbb,d645,9fbbe4fcae,d64504718a,Nickel,Nickel,0,2,36
d645,e947,d64504718a,e947234b60,Nickel,Nickel,0,1,31
e947,d645,e947234b60,d64504718a,Nickel,Nickel,0,2,36
d645,744a,d64504718a,744a7e7690,Nickel,Nickel,0,1,31
744a,d645,744a7e7690,d64504718a,Nickel,Nickel,0,1,31
d645,9f5c,d64504718a,9f5cee2a11,Nickel,Nickel,0,2,31
9f5c,d645,9f5cee2a11,d64504718a,Nickel,Nickel,0,2,36
d645,3443,d64504718a,3443ea5ba5,Nickel,Nickel,0,2,31
3443,d645,3443ea5ba5,d64504718a,Nickel,Nickel,0,2,42
d645,fa65,d64504718a,fa6595462f,Nickel,Nickel,0,1,31
fa65,d645,fa6595462f,d64504718a,Nickel,Nickel,0,3,36
d645,d469,d64504718a,d469fc3f70,Nickel,Nickel,0,2,31
d469,d645,d469fc3f70,d64504718a,Nickel,Nickel,0,1,32
d645,0e45,d64504718a,0e45ff7118,Nickel,Nickel,0,2,31
0e45,d645,0e45ff7118,d64504718a,Nickel,Nickel,0,2,28
d645,a80b,d64504718a,a80b46b6d1,Nickel,Nickel,0,1,31
a80b,d645,a80b46b6d1,d64504718a,Nickel,Nickel,0,2,26
d645,1ed3,d64504718a,1ed3442cfa,Nickel,Nickel,0,2,31
1ed3,d645,1ed3442cfa,d64504718a,Nickel,Nickel,0,2,23
d645,6ba9,d64504718a,6ba945db7f,Nickel,Nickel,0,1,31
6ba9,d645,6ba945db7f,d64504718a,Nickel,Nickel,0,2,36
d645,db48,d64504718a,db4804f266,Nickel,Nickel,0,1,31
db48,d645,db4804f266,d64504718a,Nickel,Nickel,0,2,36
d645,bf77,d64504718a,bf77a5ca9b,Nickel,Nickel,0,2,31
bf77,d645,bf77a5ca9b,d64504718a,Nickel,Nickel,0,2,27
d645,1318,d64504718a,13189e401d,Nickel,Nickel,0,2,31
1318,d645,13189e401d,d64504718a,Nickel,Nickel,0,2,36
d645,d507,d64504718a,d5070cee0f,Nickel,Nickel,0,2,31
d507,d645,d5070cee0f,d64504718a,Nickel,Nickel,0,2,28
d645,27c4,d64504718a,27c44d34a4,Nickel,Nickel,0,1,31
27c4,d645,27c44d34a4,d64504718a,Nickel,Nickel,0,3,31
d645,6158,d64504718a,61583cc233,Nickel,Nickel,0,1,31
6158,d645,61583cc233,d64504718a,Nickel,Nickel,0,2,36
d645,4e01,d64504718a,4e0193ff9e,Nickel,Nickel,0,2,31
4e01,d645,4e0193ff9e,d64504718a,Nickel,Nickel,0,2,36
d645,3c68,d64504718a,3c6819beb9,Nickel,Nickel,0,1,31
3c68,d645,3c6819beb9,d64504718a,Nickel,Nickel,0,2,30
d645,3a2a,d64504718a,3a2a75a851,Nickel,Nickel,0,2,31
3a2a,d645,3a2a75a851,d64504718a,Nickel,Nickel,0,1,25
d645,eb19,d64504718a,eb19c4c309,Nickel,Nickel,0,1,31
eb19,d645,eb19c4c309,d64504718a,Nickel,Nickel,0,2,36
d645,0d99,d64504718a,0d991a198f,Nickel,Nickel,0,2,31
0d99,d645,0d991a198f,d64504718a,Nickel,Nickel,0,4,33
6e46,8eda,6e46d2b898,8edaa51105,Nickel,Nickel,0,3,36
8eda,6e46,8edaa51105,6e46d2b898,Nickel,Nickel,0,2,42
6e46,1be7,6e46d2b898,1be78463d7,Nickel,Nickel,0,2,36
1be7,6e46,1be78463d7,6e46d2b898,Nickel,Nickel,0,3,32
6e46,8197,6e46d2b898,8197f401c9,Nickel,Nickel,0,2,36
8197,6e46,8197f401c9,6e46d2b898,Nickel,Nickel,0,2,32
6e46,803e,6e46d2b898,803e2e304c,Nickel,Nickel,0,3,36
803e,6e46,803e2e304c,6e46d2b898,Nickel,Nickel,0,3,36
6e46,07ff,6e46d2b898,07ffa2d44f,Nickel,Nickel,0,2,36
07ff,6e46,07ffa2d44f,6e46d2b898,Nickel,Nickel,0,4,36
6e46,114a,6e46d2b898,114a81160d,Nickel,Nickel,0,3,36
114a,6e46,114a81160d,6e46d2b898,Nickel,Nickel,0,3,36
6e46,7db9,6e46d2b898,7db9fa3fdc,Nickel,Nickel,0,4,36
7db9,6e46,7db9fa3fdc,6e46d2b898,Nickel,Nickel,0,2,32
6e46,bd89,6e46d2b898,bd89ab2453,Nickel,Nickel,0,2,36
bd89,6e46,bd89ab2453,6e46d2b898,Nickel,Nickel,0,2,30
6e46,f48f,6e46d2b898,f48f13c8d2,Nickel,Nickel,0,2,36
f48f,6e46,f48f13c8d2,6e46d2b898,Nickel,Nickel,0,1,30
6e46,1f25,6e46d2b898,1f2544214d,Nickel,Nickel,0,2,36
1f25,6e46,1f2544214d,6e46d2b898,Nickel,Nickel,0,2,36
6e46,c208,6e46d2b898,c2081b71be,Nickel,Nickel,0,2,36
c208,6e46,c2081b71be,6e46d2b898,Nickel,Nickel,0,4,36
6e46,a404,6e46d2b898,a404412c4e,Nickel,Nickel,0,2,36
a404,6e46,a404412c4e,6e46d2b898,Nickel,Nickel,0,3,42
6e46,ff11,6e46d2b898,ff11e3e39e,Nickel,Nickel,0,2,36
ff11,6e46,ff11e3e39e,6e46d2b898,Nickel,Nickel,0,3,36
6e46,88c2,6e46d2b898,88c293654f,Nickel,Nickel,0,1,36
88c2,6e46,88c293654f,6e46d2b898,Nickel,Nickel,0,2,36
6e46,ae9b,6e46d2b898,ae9b0acf0b,Nickel,Nickel,0,2,36
ae9b,6e46,ae9b0acf0b,6e46d2b898,Nickel,Nickel,0,2,33
6e46,a3b1,6e46d2b898,a3b1085bea,Nickel,Nickel,0,4,36
a3b1,6e46,a3b1085bea,6e46d2b898,Nickel,Nickel,0,2,26
6e46,f366,6e46d2b898,f366f00cde,Nickel,Nickel,0,2,36
f366,6e46,f366f00cde,6e46d2b898,Nickel,Nickel,0,2,36
6e46,81bb,6e46d2b898,81bb3cb084,Nickel,Nickel,0,4,36
81bb,6e46,81bb3cb084,6e46d2b898,Nickel,Nickel,0,1,32
6e46,326b,6e46d2b898,326bd7053d,Nickel,Nickel,0,2,36
326b,6e46,326bd7053d,6e46d2b898,Nickel,Nickel,0,2,42
6e46,867e,6e46d2b898,867e742682,Nickel,Nickel,0,2,36
867e,6e46,867e742682,6e46d2b898,Nickel,Nickel,0,2,32
6e46,9c65,6e46d2b898,9c6504e345,Nickel,Nickel,0,2,36
9c65,6e46,9c6504e345,6e46d2b898,Nickel,Nickel,0,3,36
6e46,27c0,6e46d2b898,27c03bf211,Nickel,Nickel,0,2,36
27c0,6e46,27c03bf211,6e46d2b898,Nickel,Nickel,0,1,32
6e46,ef85,6e46d2b898,ef85c2ef6b,Nickel,Nickel,0,2,36
ef85,6e46,ef85c2ef6b,6e46d2b898,Nickel,Nickel,0,2,42
6e46,9b00,6e46d2b898,9b00c4c264,Nickel,Nickel,0,2,36
9b00,6e46,9b00c4c264,6e46d2b898,Nickel,Nickel,0,2,23
6e46,93f6,6e46d2b898,93f6afc25d,Nickel,Nickel,0,2,36
93f6,6e46,93f6afc25d,6e46d2b898,Nickel,Nickel,0,1,32
6e46,a54c,6e46d2b898,a54ce43a84,Nickel,Nickel,0,1,36
a54c,6e46,a54ce43a84,6e46d2b898,Nickel,Nickel,0,2,42
6e46,218a,6e46d2b898,218ae10a65,Nickel,Nickel,0,2,36
218a,6e46,218ae10a65,6e46d2b898,Nickel,Nickel,0,2,36
6e46,9645,6e46d2b898,9645e12969,Nickel,Nickel,0,2,36
9645,6e46,9645e12969,6e46d2b898,Nickel,Nickel,0,3,36
6e46,979f,6e46d2b898,979f5b1f5f,Nickel,Nickel,0,3,36
979f,6e46,979f5b1f5f,6e46d2b898,Nickel,Nickel,0,3,36
6e46,1ea8,6e46d2b898,1ea8833be0,Nickel,Nickel,0,2,36
1ea8,6e46,1ea8833be0,6e46d2b898,Nickel,Nickel,0,1,22
6e46,0db0,6e46d2b898,0db08b7f9e,Nickel,Nickel,0,1,36
0db0,6e46,0db08b7f9e,6e46d2b898,Nickel,Nickel,0,2,42
6e46,fc6e,6e46d2b898,fc6e345a87,Nickel,Nickel,0,2,36
fc6e,6e46,fc6e345a87,6e46d2b898,Nickel,Nickel,0,2,27
6e46,5187,6e46d2b898,5187134316,Nickel,Nickel,0,2,36
5187,6e46,5187134316,6e46d2b898,Nickel,Nickel,0,2,42
6e46,9fbb,6e46d2b898,9fbbe4fcae,Nickel,Nickel,0,1,36
9fbb,6e46,9fbbe4fcae,6e46d2b898,Nickel,Nickel,0,2,36
6e46,e947,6e46d2b898,e947234b60,Nickel,Nickel,0,3,36
e947,6e46,e947234b60,6e46d2b898,Nickel,Nickel,0,2,36
6e46,744a,6e46d2b898,744a7e7690,Nickel,Nickel,0,5,36
744a,6e46,744a7e7690,6e46d2b898,Nickel,Nickel,0,2,31
6e46,9f5c,6e46d2b898,9f5cee2a11,Nickel,Nickel,0,2,36
9f5c,6e46,9f5cee2a11,6e46d2b898,Nickel,Nickel,0,2,36
6e46,3443,6e46d2b898,3443ea5ba5,Nickel,Nickel,0,1,36
3443,6e46,3443ea5ba5,6e46d2b898,Nickel,Nickel,0,2,42
6e46,fa65,6e46d2b898,fa6595462f,Nickel,Nickel,0,2,36
fa65,6e46,fa6595462f,6e46d2b898,Nickel,Nickel,0,2,36
6e46,d469,6e46d2b898,d469fc3f70,Nickel,Nickel,0,4,36
d469,6e46,d469fc3f70,6e46d2b898,Nickel,Nickel,0,2,32
6e46,0e45,6e46d2b898,0e45ff7118,Nickel,Nickel,0,2,36
0e45,6e46,0e45ff7118,6e46d2b898,Nickel,Nickel,0,2,28
6e46,a80b,6e46d2b898,a80b46b6d1,Nickel,Nickel,0,1,36
a80b,6e46,a80b46b6d1,6e46d2b898,Nickel,Nickel,0,2,26
6e46,1ed3,6e46d2b898,1ed3442cfa,Nickel,Nickel,0,2,36
1ed3,6e46,1ed3442cfa,6e46d2b898,Nickel,Nickel,0,2,23
6e46,6ba9,6e46d2b898,6ba945db7f,Nickel,Nickel,0,2,36
6ba9,6e46,6ba945db7f,6e46d2b898,Nickel,Nickel,0,2,36
6e46,db48,6e46d2b898,db4804f266,Nickel,Nickel,0,2,36
db48,6e46,db4804f266,6e46d2b898,Nickel,Nickel,0,2,36
6e46,bf77,6e46d2b898,bf77a5ca9b,Nickel,Nickel,0,2,36
bf77,6e46,bf77a5ca9b,6e46d2b898,Nickel,Nickel,0,2,27
6e46,1318,6e46d2b898,13189e401d,Nickel,Nickel,0,2,36
1318,6e46,13189e401d,6e46d2b898,Nickel,Nickel,0,5,36
6e46,d507,6e46d2b898,d5070cee0f,Nickel,Nickel,0,3,36
d507,6e46,d5070cee0f,6e46d2b898,Nickel,Nickel,0,1,28
6e46,27c4,6e46d2b898,27c44d34a4,Nickel,Nickel,0,2,36
27c4,6e46,27c44d34a4,6e46d2b898,Nickel,Nickel,0,3,31
6e46,6158,6e46d2b898,61583cc233,Nickel,Nickel,0,2,36
6158,6e46,61583cc233,6e46d2b898,Nickel,Nickel,0,2,36
6e46,4e01,6e46d2b898,4e0193ff9e,Nickel,Nickel,0,2,36
4e01,6e46,4e0193ff9e,6e46d2b898,Nickel,Nickel,0,2,36
6e46,3c68,6e46d2b898,3c6819beb9,Nickel,Nickel,0,2,36
3c68,6e46,3c6819beb9,6e46d2b898,Nickel,Nickel,0,1,30
6e46,3a2a,6e46d2b898,3a2a75a851,Nickel,Nickel,0,1,36
3a2a,6e46,3a2a75a851,6e46d2b898,Nickel,Nickel,0,1,25
6e46,eb19,6e46d2b898,eb19c4c309,Nickel,Nickel,0,2,36
eb19,6e46,eb19c4c309,6e46d2b898,Nickel,Nickel,0,2,36
6e46,0d99,6e46d2b898,0d991a198f,Nickel,Nickel,0,2,36
0d99,6e46,0d991a198f,6e46d2b898,Nickel,Nickel,0,2,33
8eda,1be7,8edaa51105,1be78463d7,Nickel,Nickel,0,2,42
1be7,8eda,1be78463d7,8edaa51105,Nickel,Nickel,0,2,32
8eda,8197,8edaa51105,8197f401c9,Nickel,Nickel,0,3,42
8197,8eda,8197f401c9,8edaa51105,Nickel,Nickel,0,3,32
8eda,803e,8edaa51105,803e2e304c,Nickel,Nickel,0,3,42
803e,8eda,803e2e304c,8edaa51105,Nickel,Nickel,0,1,36
8eda,07ff,8edaa51105,07ffa2d44f,Nickel,Nickel,0,2,42
07ff,8eda,07ffa2d44f,8edaa51105,Nickel,Nickel,0,2,36
8eda,114a,8edaa51105,114a81160d,Nickel,Nickel,0,2,42
114a,8eda,114a81160d,8edaa51105,Nickel,Nickel,0,2,36
8eda,7db9,8edaa51105,7db9fa3fdc,Nickel,Nickel,0,2,42
7db9,8eda,7db9fa3fdc,8edaa51105,Nickel,Nickel,0,2,32
8eda,bd89,8edaa51105,bd89ab2453,Nickel,Nickel,0,3,42
bd89,8eda,bd89ab2453,8edaa51105,Nickel,Nickel,0,2,30
8eda,f48f,8edaa51105,f48f13c8d2,Nickel,Nickel,0,2,42
f48f,8eda,f48f13c8d2,8edaa51105,Nickel,Nickel,0,2,30
8eda,1f25,8edaa51105,1f2544214d,Nickel,Nickel,0,2,42
1f25,8eda,1f2544214d,8edaa51105,Nickel,Nickel,0,2,36
8eda,c208,8edaa51105,c2081b71be,Nickel,Nickel,0,2,42
c208,8eda,c2081b71be,8edaa51105,Nickel,Nickel,0,2,36
8eda,a404,8edaa51105,a404412c4e,Nickel,Nickel,0,2,42
a404,8eda,a404412c4e,8edaa51105,Nickel,Nickel,0,2,42
8eda,ff11,8edaa51105,ff11e3e39e,Nickel,Nickel,0,4,42
ff11,8eda,ff11e3e39e,8edaa51105,Nickel,Nickel,0,3,36
8eda,88c2,8edaa51105,88c293654f,Nickel,Nickel,0,2,42
88c2,8eda,88c293654f,8edaa51105,Nickel,Nickel,0,1,36
8eda,ae9b,8edaa51105,ae9b0acf0b,Nickel,Nickel,0,2,42
ae9b,8eda,ae9b0acf0b,8edaa51105,Nickel,Nickel,0,2,33
8eda,a3b1,8edaa51105,a3b1085bea,Nickel,Nickel,0,3,42
a3b1,8eda,a3b1085bea,8edaa51105,Nickel,Nickel,0,2,26
8eda,f366,8edaa51105,f366f00cde,Nickel,Nickel,0,4,42
f366,8eda,f366f00cde,8edaa51105,Nickel,Nickel,0,2,36
8eda,81bb,8edaa51105,81bb3cb084,Nickel,Nickel,0,2,42
81bb,8eda,81bb3cb084,8edaa51105,Nickel,Nickel,0,1,32
8eda,326b,8edaa51105,326bd7053d,Nickel,Nickel,0,2,42
326b,8eda,326bd7053d,8edaa51105,Nickel,Nickel,0,3,42
8eda,867e,8edaa51105,867e742682,Nickel,Nickel,0,4,42
867e,8eda,867e742682,8edaa51105,Nickel,Nickel,0,2,32
8eda,9c65,8edaa51105,9c6504e345,Nickel,Nickel,0,2,42
9c65,8eda,9c6504e345,8edaa51105,Nickel,Nickel,0,2,36
8eda,27c0,8edaa51105,27c03bf211,Nickel,Nickel,0,2,42
27c0,8eda,27c03bf211,8edaa51105,Nickel,Nickel,0,1,32
8eda,ef85,8edaa51105,ef85c2ef6b,Nickel,Nickel,0,2,42
ef85,8eda,ef85c2ef6b,8edaa51105,Nickel,Nickel,0,2,42
8eda,9b00,8edaa51105,9b00c4c264,Nickel,Nickel,0,2,42
9b00,8eda,9b00c4c264,8edaa51105,Nickel,Nickel,0,2,23
8eda,93f6,8edaa51105,93f6afc25d,Nickel,Nickel,0,3,42
93f6,8eda,93f6afc25d,8edaa51105,Nickel,Nickel,0,2,32
8eda,a54c,8edaa51105,a54ce43a84,Nickel,Nickel,0,3,42
a54c,8eda,a54ce43a84,8edaa51105,Nickel,Nickel,0,2,42
8eda,218a,8edaa51105,218ae10a65,Nickel,Nickel,0,2,42
218a,8eda,218ae10a65,8edaa51105,Nickel,Nickel,0,2,36
8eda,9645,8edaa51105,9645e12969,Nickel,Nickel,0,2,42
9645,8eda,9645e12969,8edaa51105,Nickel,Nickel,0,2,36
8eda,979f,8edaa51105,979f5b1f5f,Nickel,Nickel,0,3,42
979f,8eda,979f5b1f5f,8edaa51105,Nickel,Nickel,0,2,36
8eda,1ea8,8edaa51105,1ea8833be0,Nickel,Nickel,0,2,42
1ea8,8eda,1ea8833be0,8edaa51105,Nickel,Nickel,0,1,22
8eda,0db0,8edaa51105,0db08b7f9e,Nickel,Nickel,0,2,42
0db0,8eda,0db08b7f9e,8edaa51105,Nickel,Nickel,0,1,42
8eda,fc6e,8edaa51105,fc6e345a87,Nickel,Nickel,0,3,42
fc6e,8eda,fc6e345a87,8edaa51105,Nickel,Nickel,0,2,27
8eda,5187,8edaa51105,5187134316,Nickel,Nickel,0,2,42
5187,8eda,5187134316,8edaa51105,Nickel,Nickel,0,2,42
8eda,9fbb,8edaa51105,9fbbe4fcae,Nickel,Nickel,0,2,42
9fbb,8eda,9fbbe4fcae,8edaa51105,Nickel,Nickel,0,1,36
8eda,e947,8edaa51105,e947234b60,Nickel,Nickel,0,3,42
e947,8eda,e947234b60,8edaa51105,Nickel,Nickel,0,2,36
8eda,744a,8edaa51105,744a7e7690,Nickel,Nickel,0,3,42
744a,8eda,744a7e7690,8edaa51105,Nickel,Nickel,0,3,31
8eda,9f5c,8edaa51105,9f5cee2a11,Nickel,Nickel,0,2,42
9f5c,8eda,9f5cee2a11,8edaa51105,Nickel,Nickel,0,1,36
8eda,3443,8edaa51105,3443ea5ba5,Nickel,Nickel,0,2,42
3443,8eda,3443ea5ba5,8edaa51105,Nickel,Nickel,0,2,42
8eda,fa65,8edaa51105,fa6595462f,Nickel,Nickel,0,1,42
fa65,8eda,fa6595462f,8edaa51105,Nickel,Nickel,0,1,36
8eda,d469,8edaa51105,d469fc3f70,Nickel,Nickel,0,3,42
d469,8eda,d469fc3f70,8edaa51105,Nickel,Nickel,0,1,32
8eda,0e45,8edaa51105,0e45ff7118,Nickel,Nickel,0,3,42
0e45,8eda,0e45ff7118,8edaa51105,Nickel,Nickel,0,2,28
8eda,a80b,8edaa51105,a80b46b6d1,Nickel,Nickel,0,2,42
a80b,8eda,a80b46b6d1,8edaa51105,Nickel,Nickel,0,1,26
8eda,1ed3,8edaa51105,1ed3442cfa,Nickel,Nickel,0,2,42
1ed3,8eda,1ed3442cfa,8edaa51105,Nickel,Nickel,0,2,23
8eda,6ba9,8edaa51105,6ba945db7f,Nickel,Nickel,0,2,42
6ba9,8eda,6ba945db7f,8edaa51105,Nickel,Nickel,0,2,36
8eda,db48,8edaa51105,db4804f266,Nickel,Nickel,0,2,42
db48,8eda,db4804f266,8edaa51105,Nickel,Nickel,0,1,36
8eda,bf77,8edaa51105,bf77a5ca9b,Nickel,Nickel,0,3,42
bf77,8eda,bf77a5ca9b,8edaa51105,Nickel,Nickel,0,2,27
8eda,1318,8edaa51105,13189e401d,Nickel,Nickel,0,2,42
1318,8eda,13189e401d,8edaa51105,Nickel,Nickel,0,2,36
8eda,d507,8edaa51105,d5070cee0f,Nickel,Nickel,0,3,42
d507,8eda,d5070cee0f,8edaa51105,Nickel,Nickel,0,1,28
8eda,27c4,8edaa51105,27c44d34a4,Nickel,Nickel,0,3,42
27c4,8eda,27c44d34a4,8edaa51105,Nickel,Nickel,0,1,31
8eda,6158,8edaa51105,61583cc233,Nickel,Nickel,0,3,42
6158,8eda,61583cc233,8edaa51105,Nickel,Nickel,0,3,36
8eda,4e01,8edaa51105,4e0193ff9e,Nickel,Nickel,0,2,42
4e01,8eda,4e0193ff9e,8edaa51105,Nickel,Nickel,0,1,36
8eda,3c68,8edaa51105,3c6819beb9,Nickel,Nickel,0,2,42
3c68,8eda,3c6819beb9,8edaa51105,Nickel,Nickel,0,1,30
8eda,3a2a,8edaa51105,3a2a75a851,Nickel,Nickel,0,2,42
3a2a,8eda,3a2a75a851,8edaa51105,Nickel,Nickel,0,1,25
8eda,eb19,8edaa51105,eb19c4c309,Nickel,Nickel,0,2,42
eb19,8eda,eb19c4c309,8edaa51105,Nickel,Nickel,0,2,36
8eda,0d99,8edaa51105,0d991a198f,Nickel,Nickel,0,2,42
0d99,8eda,0d991a198f,8edaa51105,Nickel,Nickel,0,2,33
1be7,8197,1be78463d7,8197f401c9,Nickel,Nickel,0,3,32
8197,1be7,8197f401c9,1be78463d7,Nickel,Nickel,0,5,32
1be7,803e,1be78463d7,803e2e304c,Nickel,Nickel,0,3,32
803e,1be7,803e2e304c,1be78463d7,Nickel,Nickel,0,3,36
1be7,07ff,1be78463d7,07ffa2d44f,Nickel,Nickel,0,2,32
07ff,1be7,07ffa2d44f,1be78463d7,Nickel,Nickel,0,2,36
1be7,114a,1be78463d7,114a81160d,Nickel,Nickel,0,2,32
114a,1be7,114a81160d,1be78463d7,Nickel,Nickel,0,2,36
1be7,7db9,1be78463d7,7db9fa3fdc,Nickel,Nickel,0,4,32
7db9,1be7,7db9fa3fdc,1be78463d7,Nickel,Nickel,0,2,32
1be7,bd89,1be78463d7,bd89ab2453,Nickel,Nickel,0,2,32
bd89,1be7,bd89ab2453,1be78463d7,Nickel,Nickel,0,2,30
1be7,f48f,1be78463d7,f48f13c8d2,Nickel,Nickel,0,2,32
f48f,1be7,f48f13c8d2,1be78463d7,Nickel,Nickel,0,2,30
1be7,1f25,1be78463d7,1f2544214d,Nickel,Nickel,0,3,32
1f25,1be7,1f2544214d,1be78463d7,Nickel,Nickel,0,2,36
1be7,c208,1be78463d7,c2081b71be,Nickel,Nickel,0,2,32
c208,1be7,c2081b71be,1be78463d7,Nickel,Nickel,0,2,36
1be7,a404,1be78463d7,a404412c4e,Nickel,Nickel,0,3,32
a404,1be7,a404412c4e,1be78463d7,Nickel,Nickel,0,3,42
1be7,ff11,1be78463d7,ff11e3e39e,Nickel,Nickel,0,4,32
ff11,1be7,ff11e3e39e,1be78463d7,Nickel,Nickel,0,2,36
1be7,88c2,1be78463d7,88c293654f,Nickel,Nickel,0,3,32
88c2,1be7,88c293654f,1be78463d7,Nickel,Nickel,0,2,36
1be7,ae9b,1be78463d7,ae9b0acf0b,Nickel,Nickel,0,3,32
ae9b,1be7,ae9b0acf0b,1be78463d7,Nickel,Nickel,0,3,33
1be7,a3b1,1be78463d7,a3b1085bea,Nickel,Nickel,0,2,32
a3b1,1be7,a3b1085bea,1be78463d7,Nickel,Nickel,0,3,26
1be7,f366,1be78463d7,f366f00cde,Nickel,Nickel,0,2,32
f366,1be7,f366f00cde,1be78463d7,Nickel,Nickel,0,2,36
1be7,81bb,1be78463d7,81bb3cb084,Nickel,Nickel,0,3,32
81bb,1be7,81bb3cb084,1be78463d7,Nickel,Nickel,0,1,32
1be7,326b,1be78463d7,326bd7053d,Nickel,Nickel,0,2,32
326b,1be7,326bd7053d,1be78463d7,Nickel,Nickel,0,3,42
1be7,867e,1be78463d7,867e742682,Nickel,Nickel,0,5,32
867e,1be7,867e742682,1be78463d7,Nickel,Nickel,0,2,32
1be7,9c65,1be78463d7,9c6504e345,Nickel,Nickel,0,2,32
9c65,1be7,9c6504e345,1be78463d7,Nickel,Nickel,0,2,36
1be7,27c0,1be78463d7,27c03bf211,Nickel,Nickel,0,2,32
27c0,1be7,27c03bf211,1be78463d7,Nickel,Nickel,0,2,32
1be7,ef85,1be78463d7,ef85c2ef6b,Nickel,Nickel,0,2,32
ef85,1be7,ef85c2ef6b,1be78463d7,Nickel,Nickel,0,1,42
1be7,9b00,1be78463d7,9b00c4c264,Nickel,Nickel,0,2,32
9b00,1be7,9b00c4c264,1be78463d7,Nickel,Nickel,0,1,23
1be7,93f6,1be78463d7,93f6afc25d,Nickel,Nickel,0,3,32
93f6,1be7,93f6afc25d,1be78463d7,Nickel,Nickel,0,2,32
1be7,a54c,1be78463d7,a54ce43a84,Nickel,Nickel,0,2,32
a54c,1be7,a54ce43a84,1be78463d7,Nickel,Nickel,0,2,42
1be7,218a,1be78463d7,218ae10a65,Nickel,Nickel,0,3,32
218a,1be7,218ae10a65,1be78463d7,Nickel,Nickel,0,2,36
1be7,9645,1be78463d7,9645e12969,Nickel,Nickel,0,2,32
9645,1be7,9645e12969,1be78463d7,Nickel,Nickel,0,2,36
1be7,979f,1be78463d7,979f5b1f5f,Nickel,Nickel,0,1,32
979f,1be7,979f5b1f5f,1be78463d7,Nickel,Nickel,0,2,36
1be7,1ea8,1be78463d7,1ea8833be0,Nickel,Nickel,0,2,32
1ea8,1be7,1ea8833be0,1be78463d7,Nickel,Nickel,0,1,22
1be7,0db0,1be78463d7,0db08b7f9e,Nickel,Nickel,0,1,32
0db0,1be7,0db08b7f9e,1be78463d7,Nickel,Nickel,0,2,42
1be7,fc6e,1be78463d7,fc6e345a87,Nickel,Nickel,0,2,32
fc6e,1be7,fc6e345a87,1be78463d7,Nickel,Nickel,0,2,27
1be7,5187,1be78463d7,5187134316,Nickel,Nickel,0,3,32
5187,1be7,5187134316,1be78463d7,Nickel,Nickel,0,2,42
1be7,9fbb,1be78463d7,9fbbe4fcae,Nickel,Nickel,0,2,32
9fbb,1be7,9fbbe4fcae,1be78463d7,Nickel,Nickel,0,3,36
1be7,e947,1be78463d7,e947234b60,Nickel,Nickel,0,5,32
e947,1be7,e947234b60,1be78463d7,Nickel,Nickel,0,3,36
